Feature,Normalized.Dispersion
ENSG00000182318,-0.9784582233678445
ENSG00000121410,-1.2297286550719457
ENSG00000268895,-0.9678647675147176
ENSG00000174586,-1.070535177618931
ENSG00000269054,2.7101589597305407
ENSG00000152475,3.102515625293659
ENSG00000083845,-1.0769139705776196
ENSG00000171574,-0.783865351616362
ENSG00000249471,NaN
ENSG00000083812,2.4171059089222164
ENSG00000083838,-1.3764397225996219
ENSG00000083807,-0.24157648167835527
ENSG00000273901,NaN
ENSG00000119574,-1.9576408985462994
ENSG00000130726,0.8733816859549774
ENSG00000130724,-0.9337630250958308
ENSG00000130725,-0.9148541762992414
ENSG00000267858,1.7903272607390828
ENSG00000099326,0
ENSG00000196476,-0.4226685543614544
ENSG00000247315,-0.14237923509365202
ENSG00000225377,0.2763709649025456
ENSG00000177732,-2.192380192131448
ENSG00000125841,-1.9614532944355216
ENSG00000101255,-1.2653447993593447
ENSG00000125826,0.19114240968061583
ENSG00000125875,0.5163454197211745
ENSG00000101266,0.7025804931773441
ENSG00000271303,-1.8552363066851423
ENSG00000125898,-1.676463011164409
ENSG00000101282,NaN
ENSG00000286787,2.5983164722728587
ENSG00000125818,-0.9883445383342677
ENSG00000125895,2.182929022712806
ENSG00000101298,-0.2419481440076381
ENSG00000125775,NaN
ENSG00000234684,0.29606625551282506
ENSG00000088832,-0.9872253307952482
ENSG00000088833,-0.8241346608122129
ENSG00000286288,-0.9443774434229207
ENSG00000276649,-1.056145387887484
ENSG00000198053,4.157601673244279
ENSG00000125834,1.046113190501337
ENSG00000287561,NaN
ENSG00000226644,-1.1081944660493497
ENSG00000125835,-0.7581582213402127
ENSG00000088876,-0.08473672421073108
ENSG00000101361,-0.7222141957409282
ENSG00000101365,-1.6713905134319738
ENSG00000088881,-0.07358443000444971
ENSG00000132635,1.3217337092546364
ENSG00000215305,0.2964672427197049
ENSG00000132670,0.5858298167300963
ENSG00000125901,1.3222889104630196
ENSG00000235958,1.6492763818005094
ENSG00000185019,-1.5632257396777915
ENSG00000215251,-0.02918617384354691
ENSG00000088899,NaN
ENSG00000198171,-1.0921061971528994
ENSG00000125877,0.1835422883964448
ENSG00000088836,2.4368172545486906
ENSG00000088854,2.3003982897753663
ENSG00000088812,0.2812197828214323
ENSG00000101220,-0.9516572474495874
ENSG00000101222,NaN
ENSG00000125817,0.0020379645402943494
ENSG00000101224,-0.3422628535044769
ENSG00000275491,0.20819496248851244
ENSG00000125843,0.9810740676643673
ENSG00000088888,-0.4491720381766328
ENSG00000229539,0.8355916696871455
ENSG00000125779,0.3041026703749711
ENSG00000275582,NaN
ENSG00000101236,0.8635229504297135
ENSG00000088826,1.1221193196379229
ENSG00000230176,-0.8774584539115603
ENSG00000171873,0.2248615776083243
ENSG00000171867,-1.5172897641724177
ENSG00000101265,1.4322150191405907
ENSG00000089057,0.47577383731589284
ENSG00000089063,-0.8253024147827853
ENSG00000132646,-0.40377804114108756
ENSG00000101290,0.37379258588885894
ENSG00000205181,2.322708688903905
ENSG00000235820,1.8189868845382584
ENSG00000125772,3.419045536052926
ENSG00000171984,1.313652441052915
ENSG00000089199,1.1271137930645165
ENSG00000089195,-1.1771396186135645
ENSG00000125885,-1.833384710243653
ENSG00000278719,NaN
ENSG00000275632,1.3480129276307455
ENSG00000088766,-1.1971248167259243
ENSG00000101311,-0.7192349077800483
ENSG00000125845,-0.9547194854241127
ENSG00000101323,NaN
ENSG00000125827,-0.42023642358008845
ENSG00000182621,1.949538735983141
ENSG00000101333,0.6753568580166668
ENSG00000101349,1.4268416667413666
ENSG00000132623,-0.17699147977011687
ENSG00000227906,3.3654265281730216
ENSG00000230506,-0.38608917750014693
ENSG00000232448,NaN
ENSG00000132639,1.7744625843008357
ENSG00000125863,-1.8014060508025198
ENSG00000149346,-0.13970581508548263
ENSG00000101384,0.7574562732213679
ENSG00000270792,1.8641190406116874
ENSG00000132640,-0.11935630603163512
ENSG00000235292,NaN
ENSG00000286087,NaN
ENSG00000172296,NaN
ENSG00000101230,-0.9953038497753998
ENSG00000278153,NaN
ENSG00000089123,2.1240139772767677
ENSG00000089048,0.7471091867622409
ENSG00000101247,-1.064409945591924
ENSG00000172264,1.1357909072778407
ENSG00000125848,2.2300154564531836
ENSG00000235914,NaN
ENSG00000286546,NaN
ENSG00000089177,-1.6415580911919982
ENSG00000273998,0.12812448336612003
ENSG00000228809,NaN
ENSG00000125870,0.30494230366135683
ENSG00000125864,1.1891155617953282
ENSG00000277373,2.2825249568053714
ENSG00000125868,-1.0753096252011978
ENSG00000125844,0.5367421467490129
ENSG00000089006,-0.6157247882025688
ENSG00000125850,0.3770146439108262
ENSG00000125871,-0.35336377721529744
ENSG00000232838,-0.3486430946942287
ENSG00000149474,1.712886593572255
ENSG00000125846,-0.11691077928688068
ENSG00000230010,NaN
ENSG00000089091,-1.2685398611997567
ENSG00000132664,0.3856338535447727
ENSG00000089050,1.4282355908342832
ENSG00000101310,0.16183324167920693
ENSG00000232388,-1.0027199949752148
ENSG00000125821,-1.2680956044665384
ENSG00000233993,4.242256048225545
ENSG00000273148,NaN
ENSG00000185052,NaN
ENSG00000132669,0.5410153616457324
ENSG00000173418,-0.6124224428359745
ENSG00000101343,-1.551848681440764
ENSG00000089101,-0.7525246117068091
ENSG00000188559,2.526442146821605
ENSG00000088970,2.1339653556870397
ENSG00000232712,2.3519223678704244
ENSG00000275457,-0.6282349568373565
ENSG00000088930,1.6428540909783453
ENSG00000278041,NaN
ENSG00000259974,-0.8534317607429629
ENSG00000125798,-0.3286614405789095
ENSG00000178726,2.1838806533783
ENSG00000234832,NaN
ENSG00000132661,-2.7041743467634127
ENSG00000232645,-0.8676856378876254
ENSG00000125812,-0.6431808855540211
ENSG00000125814,1.3537410866946327
ENSG00000101439,0.0039167909477302604
ENSG00000170373,-1.724377410448316
ENSG00000170369,NaN
ENSG00000149435,NaN
ENSG00000101463,-0.7560568857973571
ENSG00000101474,-0.000716316616670816
ENSG00000154930,3.902027912774782
ENSG00000100987,0.08378981824125795
ENSG00000197586,-1.0679499575618734
ENSG00000277938,NaN
ENSG00000274414,NaN
ENSG00000100994,-0.7180814902496829
ENSG00000100997,0.6654777955599949
ENSG00000101003,1.5368721471387095
ENSG00000101004,1.8634517457585822
ENSG00000170191,0.06890016155714074
ENSG00000213742,0.33036083796054033
ENSG00000130684,1.66508805477996
ENSG00000278383,NaN
ENSG00000226465,-1.02738448895304
ENSG00000175170,1.4849593697775354
ENSG00000125804,3.0231674512532054
ENSG00000287569,NaN
ENSG00000101294,0.3474943067569859
ENSG00000235313,NaN
ENSG00000230613,NaN
ENSG00000125968,-0.10356670458585465
ENSG00000171552,0.9202415837127133
ENSG00000236559,6.649116254209538
ENSG00000281376,NaN
ENSG00000088325,-0.8248273488109129
ENSG00000101306,NaN
ENSG00000179772,-2.186048498055108
ENSG00000149599,1.412498641389518
ENSG00000131044,-2.4409290734717626
ENSG00000088356,-2.745201738751623
ENSG00000101337,1.0301121493833523
ENSG00000275576,NaN
ENSG00000126003,1.9680866884480912
ENSG00000101346,2.331225356238175
ENSG00000101350,-0.6175360433972611
ENSG00000171456,0.47169622256794363
ENSG00000197183,-0.9966574668511831
ENSG00000149600,-1.6802497322747778
ENSG00000088305,2.0396782151568544
ENSG00000101367,-1.3972292706095593
ENSG00000260536,0.6307974409293505
ENSG00000260257,NaN
ENSG00000131050,NaN
ENSG00000125999,NaN
ENSG00000101391,-0.5157432357575706
ENSG00000101400,-0.8840659779054441
ENSG00000078699,2.146243935271533
ENSG00000125967,-1.3063223374408015
ENSG00000149609,NaN
ENSG00000101412,-1.1931762852629773
ENSG00000101417,2.761671843437762
ENSG00000131061,2.0562892122179948
ENSG00000230753,NaN
ENSG00000101421,-1.7419400146744664
ENSG00000285230,-1.223020152461315
ENSG00000125970,1.2556145269119907
ENSG00000125977,-0.713302126175978
ENSG00000101440,0.578321046434519
ENSG00000250917,2.17258135652209
ENSG00000101444,-0.4347304249292434
ENSG00000078747,0.8907905955813803
ENSG00000236388,-0.5899303217281037
ENSG00000125971,-1.864050880267015
ENSG00000101460,0.04397286912351664
ENSG00000101464,1.6509458678869757
ENSG00000198646,1.839121988518874
ENSG00000078804,-0.8453381225580241
ENSG00000286803,1.664280181356566
ENSG00000131067,-0.22144586798420998
ENSG00000131069,-0.6752381092973228
ENSG00000100983,-0.2862386663718082
ENSG00000078814,3.5289703499350273
ENSG00000100991,0.6591495757963514
ENSG00000088298,0.0642011951792591
ENSG00000101000,-0.5348689852228574
ENSG00000126005,-1.4392758343714003
ENSG00000125966,1.0292492668631774
ENSG00000242372,-0.6193989417175552
ENSG00000235214,NaN
ENSG00000101019,0.9213970539983793
ENSG00000126001,3.56686610001798
ENSG00000230155,NaN
ENSG00000125991,-0.9282575930761329
ENSG00000061656,-1.7879289662324946
ENSG00000214078,-0.8984154439902986
ENSG00000244462,1.8994631845315364
ENSG00000244005,-1.5309218783192207
ENSG00000125995,-0.9682418947609824
ENSG00000131051,5.469985968589298
ENSG00000025293,0.4562937559493135
ENSG00000171222,-1.2359582706967385
ENSG00000149646,-0.2960811209099982
ENSG00000260032,0.4705706516333693
ENSG00000234139,NaN
ENSG00000277235,NaN
ENSG00000088367,1.871754714513222
ENSG00000232406,NaN
ENSG00000278035,NaN
ENSG00000131043,1
ENSG00000080845,-0.24495409689265357
ENSG00000232907,0.5848924740045874
ENSG00000101335,0.9332731741868293
ENSG00000118707,0.6537529963576998
ENSG00000101084,-0.6275073380980669
ENSG00000101082,NaN
ENSG00000101079,-0.7017999484486726
ENSG00000149636,-2.1403290928025815
ENSG00000149639,-1.2138493335951346
ENSG00000101347,-0.26839853729999735
ENSG00000080839,-0.12067703824813684
ENSG00000269846,NaN
ENSG00000101353,-1.1836062276770472
ENSG00000118705,1.5303917409039043
ENSG00000101363,-2.620064311595734
ENSG00000197122,0.17816157305178154
ENSG00000166619,-0.803393154629721
ENSG00000132792,-0.17673172687382024
ENSG00000132821,0.8058939382648669
ENSG00000101407,0.5684104901834988
ENSG00000101413,-0.2139823500378031
ENSG00000198959,1.0974809927412763
ENSG00000149633,NaN
ENSG00000129988,0.6231671009215592
ENSG00000224635,1.9070084659126014
ENSG00000196756,-1.2899805980048953
ENSG00000174365,-0.5055342175257015
ENSG00000170471,1.6532831289447047
ENSG00000101442,-0.5151929136496207
ENSG00000101445,1.124661513989888
ENSG00000101447,-1.2166697149183923
ENSG00000261431,NaN
ENSG00000101452,0.5730864495242133
ENSG00000277581,NaN
ENSG00000198900,4.069408565094208
ENSG00000226648,2.223001866797589
ENSG00000124181,-0.9000881440867387
ENSG00000174306,-0.13708680875780063
ENSG00000132793,-1.1139440204947515
ENSG00000183798,NaN
ENSG00000124177,-0.07446676030084289
ENSG00000124193,-1.9313521094349557
ENSG00000185513,1.1249674820450977
ENSG00000101049,0.19375064134203765
ENSG00000101052,0.5538086757197448
ENSG00000101057,-1.7323590134861366
ENSG00000124191,0.6726250468383973
ENSG00000149596,-0.3734678547451892
ENSG00000132823,-1.8659419372948567
ENSG00000223891,-0.6533741851225434
ENSG00000124194,2.454125126663568
ENSG00000197296,0.5812260154135389
ENSG00000101074,NaN
ENSG00000226812,NaN
ENSG00000101076,0.28964639241489587
ENSG00000229005,-0.7052687144283885
ENSG00000124120,1.7687637758162313
ENSG00000132824,2.309950151472836
ENSG00000168734,-0.7398392869795718
ENSG00000196839,-2.1585447812904373
ENSG00000244558,3.330163613985443
ENSG00000064205,1.8301800709673377
ENSG00000124249,-4.238391499043361
ENSG00000101098,NaN
ENSG00000166913,-0.924257203911326
ENSG00000101104,-1.2079751178884024
ENSG00000025772,-1.2217450555434268
ENSG00000101109,1.0781089280914808
ENSG00000124107,-0.908430913807709
ENSG00000124145,-0.36283874235409547
ENSG00000275894,NaN
ENSG00000204070,-0.6209902752798003
ENSG00000124251,NaN
ENSG00000244274,-1.0460738341676865
ENSG00000124155,-0.8435557999704104
ENSG00000277022,NaN
ENSG00000101443,NaN
ENSG00000101457,-2.598948305113966
ENSG00000175063,-1.815981403780414
ENSG00000101470,NaN
ENSG00000124104,-1.3591518824116982
ENSG00000101473,0.5009381227319343
ENSG00000132801,-0.872039862257634
ENSG00000168612,-0.35342416774118807
ENSG00000124257,0.46654391796078054
ENSG00000064601,0.0315851289628639
ENSG00000100979,NaN
ENSG00000285796,-0.4223515343419713
ENSG00000100982,-1.0515026008630777
ENSG00000198026,-0.05294497228341485
ENSG00000100985,NaN
ENSG00000204044,NaN
ENSG00000124140,-1.339971577649968
ENSG00000124160,-0.6325040464572295
ENSG00000101017,0.8651079803935987
ENSG00000080189,-0.326071540203425
ENSG00000273828,NaN
ENSG00000062598,-1.2953053405134565
ENSG00000158296,0.301256176227519
ENSG00000172315,-1.8076732851566215
ENSG00000064655,2.1588622282727035
ENSG00000101040,1.2113991469361098
ENSG00000273451,-1.361241688618637
ENSG00000231119,-0.6580044217722285
ENSG00000224565,NaN
ENSG00000124151,5.614789028344262
ENSG00000196562,-0.693762224463378
ENSG00000255438,NaN
ENSG00000124126,-1.4888543073587321
ENSG00000124198,0.9127897911618539
ENSG00000124207,0.06288961952076541
ENSG00000124214,-0.08801988630897402
ENSG00000124228,-0.17457074840558512
ENSG00000124201,0.26235537829779243
ENSG00000177410,1.020611930992893
ENSG00000158445,2.840062609365747
ENSG00000158470,1.3352084054534192
ENSG00000197818,1.5135875470195337
ENSG00000158480,0.6040154937391227
ENSG00000124226,0.053835414810695766
ENSG00000124216,0.044866061635697625
ENSG00000244687,-0.8761899918671934
ENSG00000240849,-0.5758551001302421
ENSG00000237595,NaN
ENSG00000234698,NaN
ENSG00000231742,-0.07837064411175149
ENSG00000172216,-0.4599514709972592
ENSG00000224397,-1.2606261913155483
ENSG00000203999,-1.5917125093166355
ENSG00000233077,2.791597954099944
ENSG00000196396,1.0081775371445476
ENSG00000232043,NaN
ENSG00000042062,3.203897820705834
ENSG00000124171,-0.04284640395412946
ENSG00000124243,-2.248994652434391
ENSG00000101126,0.7351716261119643
ENSG00000259456,-1.2814527387911994
ENSG00000000419,-0.07533762724778423
ENSG00000124217,-1.530732187246837
ENSG00000232358,NaN
ENSG00000026559,-0.9982412437917578
ENSG00000101096,0.13680212266555644
ENSG00000054793,-0.5759231286636296
ENSG00000101115,0.41600729214473736
ENSG00000227964,NaN
ENSG00000020256,0.3523461301008641
ENSG00000287511,5.746349492847041
ENSG00000234948,NaN
ENSG00000182463,NaN
ENSG00000197670,-1.2895311380932026
ENSG00000171940,0.18025070484882413
ENSG00000235415,NaN
ENSG00000287886,NaN
ENSG00000225563,NaN
ENSG00000064787,1.847243097609004
ENSG00000019186,1.9382332265852944
ENSG00000286587,NaN
ENSG00000101132,-1.6267815372965604
ENSG00000101134,NaN
ENSG00000124098,0.4176349612188949
ENSG00000087586,-1.510198895872666
ENSG00000101138,-1.2495987420969665
ENSG00000087589,-0.4994255517085114
ENSG00000022277,-0.9623140623678114
ENSG00000124091,NaN
ENSG00000124103,NaN
ENSG00000287079,NaN
ENSG00000087510,0.29810834029143474
ENSG00000101144,NaN
ENSG00000101146,-2.4651666091358564
ENSG00000218018,NaN
ENSG00000132819,-0.8716484020908258
ENSG00000124256,NaN
ENSG00000124225,1.025153420041993
ENSG00000278709,-0.9193209702059272
ENSG00000275852,NaN
ENSG00000124209,-0.5387846014072837
ENSG00000124164,-0.5639474022053808
ENSG00000231290,NaN
ENSG00000124222,1.083041950089141
ENSG00000215440,-2.094441383785293
ENSG00000087460,-0.8858277095046334
ENSG00000285091,NaN
ENSG00000101158,0.7864788568872452
ENSG00000101160,-0.2304094232417855
ENSG00000101162,NaN
ENSG00000124172,-0.9743838759471684
ENSG00000101166,-1.8700034171768802
ENSG00000124205,NaN
ENSG00000196074,-0.7847411795041269
ENSG00000196227,-2.2885819723136542
ENSG00000132825,-1.6994395732397451
ENSG00000124215,NaN
ENSG00000228340,NaN
ENSG00000179242,2.8288117530668697
ENSG00000130699,1.508784471720716
ENSG00000283078,NaN
ENSG00000149657,-1.2625727272092129
ENSG00000101182,-0.7693137075278257
ENSG00000184402,2.334527865338973
ENSG00000101181,-1.2741830319309078
ENSG00000130703,1.9777391694565913
ENSG00000130706,-0.43532395120342715
ENSG00000226332,-0.11115650318238338
ENSG00000130702,1.4143782569463574
ENSG00000228812,-0.08765963755574249
ENSG00000273619,-1.3003154202129876
ENSG00000171858,-0.7350852712315509
ENSG00000149679,2.164878210482594
ENSG00000101187,-0.750216710942762
ENSG00000101189,-2.2808518509019122
ENSG00000060491,1.177349831317685
ENSG00000092758,NaN
ENSG00000101190,-1.4839460331319183
ENSG00000101191,1.180140450543622
ENSG00000273759,NaN
ENSG00000101193,-1.7560872124971443
ENSG00000272259,NaN
ENSG00000149658,-1.2266265935404146
ENSG00000101197,NaN
ENSG00000101198,-0.27885685398756654
ENSG00000275620,-0.48125238715062635
ENSG00000101199,-1.6172828059951925
ENSG00000101203,-1.0978435772498627
ENSG00000075043,NaN
ENSG00000101210,-2.1082787104053513
ENSG00000125534,-1.2717145768518634
ENSG00000101213,NaN
ENSG00000130589,1.3111146109950664
ENSG00000101216,-0.16482758447614385
ENSG00000232442,-0.3480284395268183
ENSG00000197457,0.5998017109378246
ENSG00000258366,-0.11518389823716076
ENSG00000243509,NaN
ENSG00000101246,-0.45762492481504113
ENSG00000197114,1.1894530858536523
ENSG00000203896,NaN
ENSG00000125520,-0.3949796010942332
ENSG00000130584,-0.7637181659034525
ENSG00000229299,NaN
ENSG00000268858,NaN
ENSG00000101150,0.2266593613242265
ENSG00000101152,0.42589799980275467
ENSG00000198276,0.616101048029824
ENSG00000196700,-0.3703686410224438
ENSG00000101161,0.6417873606935768
ENSG00000203883,-0.8978119653837685
ENSG00000171703,-1.2894334692942564
ENSG00000171700,-0.6598693847135185
ENSG00000125510,-0.12362422181442381
ENSG00000171695,-1.3195300159497632
ENSG00000196132,2.3701332588116677
ENSG00000203880,1.5425144262147208
ENSG00000280071,1.0814131174585753
ENSG00000275464,2.1762845525452024
ENSG00000279064,NaN
ENSG00000275993,-1.056678875592893
ENSG00000275895,NaN
ENSG00000280145,1.8962274723147687
ENSG00000280164,1.2131483164523904
ENSG00000280018,NaN
ENSG00000276077,NaN
ENSG00000276289,NaN
ENSG00000280441,NaN
ENSG00000286033,NaN
ENSG00000279501,-0.019566035215702066
ENSG00000278932,0.4405009368353503
ENSG00000277693,1.8517255432280422
ENSG00000274391,NaN
ENSG00000224905,-0.004918969815173172
ENSG00000188992,NaN
ENSG00000155304,-1.3809844048677193
ENSG00000232884,4.116306923774165
ENSG00000281903,1.2747248773821276
ENSG00000235277,NaN
ENSG00000180530,10.026166024219012
ENSG00000229047,NaN
ENSG00000231201,3.062461432455073
ENSG00000229425,-0.8500326529450776
ENSG00000155313,0.8700576837167718
ENSG00000215386,0.5512923336665247
ENSG00000154639,2.186017632908052
ENSG00000154640,0.24559795500935638
ENSG00000280594,NaN
ENSG00000240770,1.749881570733596
ENSG00000154642,-0.4871664492350461
ENSG00000244676,NaN
ENSG00000154645,NaN
ENSG00000224141,1.9753301353831885
ENSG00000154654,NaN
ENSG00000233215,NaN
ENSG00000234883,NaN
ENSG00000154719,-2.101090059123241
ENSG00000154721,NaN
ENSG00000154723,-0.44688835702518837
ENSG00000154727,-1.6796109843422236
ENSG00000142192,0.9150165251919171
ENSG00000233783,3.5702973446812853
ENSG00000224541,0.12496272861326907
ENSG00000273492,NaN
ENSG00000156239,1.5692769053440379
ENSG00000198862,-0.003360949575661579
ENSG00000156253,-1.506922527414091
ENSG00000273254,NaN
ENSG00000156256,-0.9246832891105841
ENSG00000156261,-0.9928206442682014
ENSG00000286018,NaN
ENSG00000156265,-1.0839560798935037
ENSG00000156273,0.536207467298899
ENSG00000248476,NaN
ENSG00000273017,NaN
ENSG00000171189,1.3147791121113397
ENSG00000156299,1.084196069799321
ENSG00000237594,NaN
ENSG00000234509,NaN
ENSG00000142168,-1.1718324163908167
ENSG00000156304,0.1661912015395626
ENSG00000142149,-1.008252057916729
ENSG00000230323,NaN
ENSG00000261610,NaN
ENSG00000159055,-0.23738094585792713
ENSG00000170262,NaN
ENSG00000232623,NaN
ENSG00000142207,-1.3291156349133777
ENSG00000256073,-1.2242970081326516
ENSG00000166979,0.9149977110473841
ENSG00000242220,-0.37518822364675897
ENSG00000159079,-0.9677803619716151
ENSG00000159082,2.361837709180729
ENSG00000238197,3.49594586716606
ENSG00000159086,2.154466657170419
ENSG00000205930,NaN
ENSG00000184221,NaN
ENSG00000159110,2.6024297280398776
ENSG00000223799,NaN
ENSG00000243646,0.35454209324322206
ENSG00000142166,0.8619500015392938
ENSG00000159128,-1.4836669957163886
ENSG00000142188,-1.3348959704350956
ENSG00000177692,-1.6695267306979282
ENSG00000159131,-0.6075329047131994
ENSG00000159140,0.9889486939621861
ENSG00000159147,-0.5916381196758113
ENSG00000205758,-1.4588480834576227
ENSG00000205726,0.9151882231285379
ENSG00000241837,-1.6321944995918845
ENSG00000273102,NaN
ENSG00000243927,-1.5728968468045141
ENSG00000198743,1.7944303338923937
ENSG00000227456,-0.6227320469860662
ENSG00000180509,2.728632505405842
ENSG00000159200,-1.2634879900319638
ENSG00000159212,NaN
ENSG00000159216,2.502414113038437
ENSG00000286153,1.3347776413488739
ENSG00000185917,0.5181879034817616
ENSG00000159228,-1.7888978302928797
ENSG00000236830,NaN
ENSG00000159231,-1.057001009259053
ENSG00000142197,6.798877476110167
ENSG00000273199,1.1965937973555532
ENSG00000159256,0.386747477769227
ENSG00000159259,-0.9800496797484944
ENSG00000230479,3.532492259085907
ENSG00000233818,-0.8361028063047967
ENSG00000159261,2.310386433786933
ENSG00000224269,NaN
ENSG00000159263,0.7062449323000567
ENSG00000159267,2.9622895878846958
ENSG00000224790,-1.0831063912300658
ENSG00000183145,NaN
ENSG00000185808,-2.643029845020683
ENSG00000182670,0.08074945529907085
ENSG00000228677,1.645543109199563
ENSG00000230366,1.9331895717994547
ENSG00000242553,-0.4952057574733326
ENSG00000157538,-0.5097338939094301
ENSG00000272948,NaN
ENSG00000287637,NaN
ENSG00000273210,NaN
ENSG00000157540,0.0544701179007049
ENSG00000157542,2.6328041048433315
ENSG00000198054,-1.4560069014620103
ENSG00000157554,NaN
ENSG00000157557,2.007763264986729
ENSG00000205622,NaN
ENSG00000183527,-2.3308059355520867
ENSG00000185658,0.8033046721335292
ENSG00000255568,NaN
ENSG00000205581,-0.46235869589695017
ENSG00000182093,-1.6948310368031323
ENSG00000157578,-1.0334046646856614
ENSG00000185437,-1.3346040175065783
ENSG00000183778,NaN
ENSG00000184809,NaN
ENSG00000183036,-0.2925641079095724
ENSG00000171587,0.542505112273375
ENSG00000182240,-0.9685420780622651
ENSG00000157601,-0.6390146297637843
ENSG00000227702,NaN
ENSG00000183421,2.890649717925538
ENSG00000141956,-0.24012072119113792
ENSG00000157617,2.4883278632054635
ENSG00000173276,1.5749927391182437
ENSG00000237232,1.3127952732443877
ENSG00000160179,3.1457463279249303
ENSG00000160181,NaN
ENSG00000160182,0.7117785576985227
ENSG00000160188,-0.6322183114632881
ENSG00000160190,-0.10205761488894435
ENSG00000160191,2.07135316956864
ENSG00000225218,-0.19699574864272767
ENSG00000160193,0.4165731965138707
ENSG00000160194,-2.5934672702648367
ENSG00000160199,0.06666205915342376
ENSG00000160201,NaN
ENSG00000286549,NaN
ENSG00000237864,4.590716651147885
ENSG00000142178,NaN
ENSG00000185186,0.19089909509672742
ENSG00000160207,-0.6372748201161944
ENSG00000160208,-0.2804725285865923
ENSG00000160209,-0.011861788654888622
ENSG00000287507,-1.1509707481553106
ENSG00000160213,0.19241760828936302
ENSG00000160214,0.37675150874171986
ENSG00000215458,NaN
ENSG00000160216,-0.06109801416950412
ENSG00000160218,2.4437398105461874
ENSG00000160221,NaN
ENSG00000141959,0.054142673771807176
ENSG00000160226,3.2675063492895813
ENSG00000142185,-0.29660458188116784
ENSG00000230061,NaN
ENSG00000160233,NaN
ENSG00000175894,NaN
ENSG00000235890,NaN
ENSG00000182912,NaN
ENSG00000184787,-0.05064657227067697
ENSG00000236519,NaN
ENSG00000184900,-2.5730350003775766
ENSG00000183255,-1.040363478382902
ENSG00000160255,-0.24037786573694295
ENSG00000227039,-3.6522948951575547
ENSG00000273027,1.5143265714173497
ENSG00000183250,-0.9366769072657475
ENSG00000160256,-1.8952116097162142
ENSG00000276529,0.3070367789010945
ENSG00000197381,1.1177050297625126
ENSG00000186866,-0.995690970309805
ENSG00000223768,-0.20046901529350958
ENSG00000273796,NaN
ENSG00000182871,1.1937652918597854
ENSG00000173638,0.5977833953779111
ENSG00000183570,1.1078907887771543
ENSG00000142156,0.1624601320601258
ENSG00000142173,-1.0687628986851476
ENSG00000160285,1.1052326425532353
ENSG00000223901,NaN
ENSG00000215424,1.6522892589392641
ENSG00000160294,1.8647440545565925
ENSG00000239415,NaN
ENSG00000182362,0.17220339312692848
ENSG00000160298,1.8387942207213261
ENSG00000160299,-0.7577984487823125
ENSG00000160305,3.127255769389517
ENSG00000223692,NaN
ENSG00000160307,NaN
ENSG00000160310,-1.092068150296928
ENSG00000225255,2.745496308727392
ENSG00000206195,0.8891641695172016
ENSG00000272872,2.471787825134082
ENSG00000288024,NaN
ENSG00000177663,2.3854798370235133
ENSG00000069998,0.08522666893459914
ENSG00000185837,-1.126298509180077
ENSG00000099954,NaN
ENSG00000182902,NaN
ENSG00000236754,NaN
ENSG00000131100,-0.675297246490585
ENSG00000099968,3.811829425449119
ENSG00000015475,-0.9738520502711036
ENSG00000243156,0.26840878599481416
ENSG00000235445,NaN
ENSG00000234913,NaN
ENSG00000215193,-0.6122704012794505
ENSG00000183785,NaN
ENSG00000280007,NaN
ENSG00000184979,-0.5996394488911898
ENSG00000187979,NaN
ENSG00000278558,-0.24885655722436734
ENSG00000276095,NaN
ENSG00000183628,-0.656327628806132
ENSG00000273032,-1.4358754368470064
ENSG00000070413,0.7792102342781599
ENSG00000273311,NaN
ENSG00000100056,-0.016727729253292176
ENSG00000260924,NaN
ENSG00000100075,-1.0162444066624194
ENSG00000070371,2.6036324239578077
ENSG00000100084,-1.1864851812196706
ENSG00000242259,-2.4283190262546146
ENSG00000185608,-1.736209013729855
ENSG00000185065,NaN
ENSG00000070010,-1.91371162592227
ENSG00000093009,0.5113399217921544
ENSG00000184702,NaN
ENSG00000203618,NaN
ENSG00000184058,-0.5007153868736783
ENSG00000185838,1.0898232443304483
ENSG00000215012,0.8075828638979892
ENSG00000184470,-1.8000762535360797
ENSG00000093010,-0.8497527139532132
ENSG00000099889,NaN
ENSG00000183597,-0.8044758896224264
ENSG00000236540,NaN
ENSG00000128191,1.2784772660858155
ENSG00000099899,1.3971197962969208
ENSG00000099901,-1.009807551199511
ENSG00000099904,-1.4038281379287396
ENSG00000040608,1.0553767078286402
ENSG00000128185,-0.6045857027266708
ENSG00000185252,0.17785386930940703
ENSG00000099910,1.9052579371616036
ENSG00000099917,0.01528317855104312
ENSG00000241973,0.5224200327676822
ENSG00000099937,NaN
ENSG00000099940,-1.484843682387788
ENSG00000099942,1.2555677399615017
ENSG00000237476,-0.9801119666571889
ENSG00000183773,0.1044852874727672
ENSG00000272829,NaN
ENSG00000099949,-0.20974256518790976
ENSG00000184436,-2.3386410524277657
ENSG00000230513,-0.6710274046027708
ENSG00000197210,NaN
ENSG00000169635,0.3259830184123144
ENSG00000185651,-0.5946276308590371
ENSG00000161179,-2.9185844164496886
ENSG00000128228,-0.8607456773038143
ENSG00000100023,1.3438611252356616
ENSG00000100027,3.5139818797938602
ENSG00000100030,0.6058230826204863
ENSG00000100034,0.22553502285678173
ENSG00000224086,0.42989302040422495
ENSG00000100038,0.9259344804071498
ENSG00000279278,NaN
ENSG00000274422,NaN
