Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000284716,AL034417.3,0.0016881657487363326,-1.5233700387662363,0.714231790555055,0.0036004855324453717,1.5233700387662363,0.714231790555055
ENSG00000116285,ERRFI1,0.030574557449335803,-0.9471777476728125,0.3960225742802785,0.05760776851912595,0.9471777476728125,0.3960225742802785
ENSG00000238290,AL034417.2,0.0018757397208181473,0.19909598570485443,1,0,-0.19909598570485443,1
ENSG00000227634,LINC01714,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000162426,SLC45A1,0.0005627219162454442,-1.260335632932442,1,0,1.260335632932442,1
ENSG00000142599,RERE,0.061524262842835235,-1.612637376863324,0.11412194227401418,0.18722524768715934,1.612637376863324,0.11412194227401418
ENSG00000232912,RERE-AS1,0.0003751479441636295,-2.675373132211286,0.6725975823909746,0.0018002427662226859,2.675373132211286,0.6725975823909746
ENSG00000074800,ENO1,0.4599313795446097,1.2720754310619602,0.37051080445365103,0.18902549045338202,-1.2720754310619602,0.37051080445365103
ENSG00000230679,ENO1-AS1,0.0003751479441636295,-1.675373132211286,1,0,1.675373132211286,1
ENSG00000197241,SLC2A7,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000142583,SLC2A5,0.0003751479441636295,-1.675373132211286,1,0,1.675373132211286,1
ENSG00000180758,GPR157,0.00356390546955448,-0.9384075380450803,0.9307011055182307,0.005400728298668058,0.9384075380450803,0.9307011055183366
ENSG00000228526,MIR34AHG,0.007690532855354404,-1.774908805762201,0.20198770762502252,0.0252033987271176,1.774908805762201,0.20198770762502252
ENSG00000234546,LNCTAM34A,0.001500591776654518,-0.09041063149012984,1,0,0.09041063149012984,1
ENSG00000049239,H6PD,0.0024384616370635914,-2.6229057123171504,0.16028013217889273,0.014401942129781487,2.6229057123171504,0.16028013217889273
ENSG00000171621,SPSB1,0.009003550659927107,-0.6456257888172345,0.8822038412124439,0.0126016993635588,0.6456257888172345,0.8822038412124439
ENSG00000284652,BX323043.1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000284693,LINC02606,0,-4.260335632932442,0.44353732479546587,0.0018002427662226859,4.260335632932442,0.44353732479536495
ENSG00000171612,SLC25A33,0.008253254771599848,-1.0904106314901298,0.5175242434164423,0.01620218489600417,1.0904106314901298,0.5175242434166776
ENSG00000188807,TMEM201,0.0016881657487363326,-0.9384075380450803,1,0.0018002427662226859,0.9384075380450803,1
ENSG00000171608,PIK3CD,0.0018757397208181473,-1.3858665150163016,0.7560756670791972,0.0036004855324453717,1.3858665150163016,0.7560756670791972
ENSG00000231789,PIK3CD-AS2,0.004501775329963553,0.38352055684228237,1,0.0018002427662226859,-0.38352055684228237,1
ENSG00000171603,CLSTN1,0.01463076982238155,-2.126479886197652,0.10579739921259274,0.06300849681779401,2.126479886197652,0.10579739921258596
ENSG00000178585,CTNNBIP1,0.009003550659927107,0.35437421118276546,1,0.005400728298668058,-0.35437421118276546,1
ENSG00000162441,LZIC,0.017631953375690585,-0.012408119488856784,1,0.01620218489600417,0.012408119488856784,1
ENSG00000173614,NMNAT1,0.004126627385799924,-0.7367736768754298,0.9821308009048214,0.005400728298668058,0.7367736768754298,0.9821308009048214
ENSG00000162444,RBP7,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000130939,UBE4B,0.012942604073645217,-1.2185154572378156,0.3732682286037622,0.028803884259562974,1.2185154572378156,0.3732682286037622
ENSG00000054523,KIF1B,0.02851124375643584,-0.9098383858483094,0.44323900891893164,0.05220704022045789,0.9098383858483094,0.44323900891893164
ENSG00000284735,AL139424.3,0.000750295888327259,-0.9384075380450803,1,0,0.9384075380450803,1
ENSG00000284642,AL139424.2,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000142657,PGD,0.19770296657423272,0.13883546088738052,1,0.1782240338560459,-0.13883546088738052,1
ENSG00000175279,CENPS,0.025134912258963176,1.4945518692310262,0.44353732479546587,0.007200971064890743,-1.4945518692310262,0.44353732479536495
ENSG00000241563,CORT,0.0013130178045727033,-0.260335632932442,1,0,0.260335632932442,1
ENSG00000160049,DFFA,0.020070415012754177,0.6871969471734216,0.8657120847249771,0.010801456597336116,-0.6871969471734216,0.8657120847249771
ENSG00000203469,AL354956.1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000142655,PEX14,0.01463076982238155,-0.5415173854764959,0.8643816740001882,0.019802670428449545,0.5415173854764959,0.8643816739997952
ENSG00000130940,CASZ1,0.0009378698604090737,-0.6753731322112859,1,0,0.6753731322112859,1
ENSG00000120948,TARDBP,0.023071598566063212,-0.5540668359891523,0.716396275191991,0.03240436979200834,0.5540668359891523,0.7163962751926425
ENSG00000009724,MASP2,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000271895,AL109811.2,0.00018757397208181474,-3.260335632932442,0.5725726953665582,0.0018002427662226859,3.260335632932442,0.5725726953665582
ENSG00000116649,SRM,0.09641302165005278,1.7480929891381378,0.23873571227276708,0.027003641493340287,-1.7480929891381378,0.23873571227276708
ENSG00000171824,EXOSC10,0.009378698604090737,0.09016161415169144,1,0.007200971064890743,-0.09016161415169144,1
ENSG00000226849,AL109811.1,0.0009378698604090737,-1.675373132211286,0.8535169364001465,0.0018002427662226859,1.675373132211286,0.8535169364001465
ENSG00000230337,EXOSC10-AS1,0.0005627219162454442,-1.260335632932442,1,0,1.260335632932442,1
ENSG00000198793,MTOR,0.013317752017808847,-0.4123387263774916,0.9990799175806349,0.01620218489600417,0.4123387263774916,0.9990799175806349
ENSG00000171819,ANGPTL7,0.00018757397208181474,-3.260335632932442,0.5725726953665582,0.0018002427662226859,3.260335632932442,0.5725726953665582
ENSG00000120942,UBIAD1,0.00712781093910896,-0.2968615089575559,1,0.007200971064890743,0.2968615089575559,1
ENSG00000204624,DISP3,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000116661,FBXO2,0.0026260356091454065,-0.3534450373239242,1,0.0018002427662226859,0.3534450373239242,1
ENSG00000132879,FBXO44,0.0026260356091454065,-1.3534450373239242,0.6574328632773713,0.005400728298668058,1.3534450373239242,0.6574328632773713
ENSG00000116663,FBXO6,0.0016881657487363326,0.06159246195491974,1,0,-0.06159246195491974,1
ENSG00000116670,MAD2L2,0.007315384911190775,1.0615924619549197,0.7767347867307488,0.0018002427662226859,-1.0615924619549197,0.7767347867309253
ENSG00000177674,AGTRAP,0.03338816703056302,0.3165895487232948,1,0.0252033987271176,-0.3165895487232948,1
ENSG00000215910,C1orf167,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000177000,MTHFR,0.0024384616370635914,-1.4529807108748383,0.6300564953061448,0.005400728298668058,1.4529807108748383,0.6300564953061448
ENSG00000011021,CLCN6,0.0033763314974726653,-1.3343362143762185,0.5725726953665582,0.007200971064890743,1.3343362143762185,0.5725726953665582
ENSG00000175206,NPPA,0,-4.260335632932442,0.44353732479546587,0.0018002427662226859,4.260335632932442,0.44353732479536495
ENSG00000285646,AL021155.5,0.0016881657487363326,-1.5233700387662363,0.714231790555055,0.0036004855324453717,1.5233700387662363,0.714231790555055
ENSG00000116685,KIAA2013,0.008628402715763478,-0.513101703312409,0.9982291089658761,0.010801456597336116,0.513101703312409,0.9982291089654223
ENSG00000083444,PLOD1,0.015943787626954253,-0.6414258002879487,0.7479818427904056,0.023403155960894918,0.6414258002879487,0.7479818427904056
ENSG00000116688,MFN2,0.00712781093910896,1.0250665859298058,0.7697491802688757,0.0018002427662226859,-1.0250665859298058,0.7697491802690507
ENSG00000116691,MIIP,0.0037514794416362946,-0.45298071087483827,1,0.0036004855324453717,0.45298071087483827,1
ENSG00000028137,TNFRSF1B,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000048707,VPS13D,0.016318935571117882,-1.5013437324362373,0.18217627688944535,0.045006069155567145,1.5013437324362373,0.18217627688977672
ENSG00000162496,DHRS3,0.03770236838844476,-0.509014745789167,0.6922430083358446,0.05220704022045789,0.509014745789167,0.6922430083358446
ENSG00000272482,AC254633.1,0.00018757397208181474,-3.845298133653598,0.34710122026887097,0.0036004855324453717,3.845298133653598,0.3471012202685552
ENSG00000116731,PRDM2,0.008628402715763478,-0.513101703312409,1,0.010801456597336116,0.513101703312409,1
ENSG00000189337,KAZN,0.003001183553309036,-1.9802277137397066,0.3567352513271715,0.010801456597336116,1.9802277137397066,0.3567352513271715
ENSG00000287756,AL031293.1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000175147,TMEM51-AS1,0,-4.260335632932442,0.44353732479546587,0.0018002427662226859,4.260335632932442,0.44353732479536495
ENSG00000171729,TMEM51,0.012379882157399772,-1.0016013645322737,0.488425894610539,0.023403155960894918,1.0016013645322737,0.488425894610539
ENSG00000204464,C1orf195,0.0003751479441636295,-3.260335632932442,0.39017096932362266,0.0036004855324453717,3.260335632932442,0.39017096932362266
ENSG00000142621,FHAD1,0.0009378698604090737,-1.675373132211286,0.8822038412124439,0.0018002427662226859,1.675373132211286,0.8822038412124439
ENSG00000142634,EFHD2,0.013317752017808847,0.10223444645226643,1,0.010801456597336116,-0.10223444645226643,1
ENSG00000162438,CTRC,0.00018757397208181474,-3.260335632932442,0.5725726953665582,0.0018002427662226859,3.260335632932442,0.5725726953665582
ENSG00000142615,CELA2A,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000132906,CASP9,0.006565089022863515,0.3246268677887141,1,0.0036004855324453717,-0.3246268677887141,1
ENSG00000116138,DNAJC16,0.008815976687845293,-1.2603356329324429,0.44323900891893164,0.019802670428449545,1.2603356329324429,0.44323900891893164
ENSG00000272510,AL121992.3,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000116771,AGMAT,0.00712781093910896,0.025066585929805818,1,0.005400728298668058,-0.025066585929805818,1
ENSG00000237301,AL121992.1,0.0003751479441636295,-1.675373132211286,1,0,1.675373132211286,1
ENSG00000197312,DDI2,0.006940236967027146,-0.5973706202100137,0.9349757468586349,0.009001213831113429,0.5973706202100137,0.9349757468586349
ENSG00000116786,PLEKHM2,0.004876923274127183,-1.3128030528265784,0.4616766984996507,0.010801456597336116,1.3128030528265784,0.46167669849975573
ENSG00000237938,AL450998.3,0,-4.845298133653598,0.2569790330917481,0.0036004855324453717,4.845298133653598,0.2569790330917481
ENSG00000162461,SLC25A34,0,-4.260335632932442,0.44353732479546587,0.0018002427662226859,4.260335632932442,0.44353732479536495
ENSG00000162458,FBLIM1,0.011066864352827069,-0.9384075380450803,0.5553452894774137,0.019802670428449545,0.9384075380450803,0.5553452894774137
ENSG00000233954,UQCRHL,0.0011254438324908884,-0.45298071087483827,1,0,0.45298071087483827,1
ENSG00000179743,AL450998.2,0.0026260356091454065,-1.9384075380450803,0.4341161004507237,0.009001213831113429,1.9384075380450803,0.4341161004507237
ENSG00000065526,SPEN,0.02457219034271773,-0.5378696084613512,0.745511270056854,0.03420461255823103,0.5378696084613512,0.745511270056854
ENSG00000116809,ZBTB17,0.002813609581227221,-1.5822637278198037,0.541311725711329,0.007200971064890743,1.5822637278198037,0.541311725711329
ENSG00000185519,FAM131C,0.005064497246208998,1.5470192891251617,0.6408819565397279,0,-1.5470192891251617,0.6408819565394365
ENSG00000142627,EPHA2,0.015568639682790623,-0.7749088057622009,0.5993812297012214,0.0252033987271176,0.7749088057622009,0.5993812297001312
ENSG00000224621,AL451042.1,0,-4.845298133653598,0.29018474305480196,0.0036004855324453717,4.845298133653598,0.29018474305480196
ENSG00000142632,ARHGEF19,0.003001183553309036,-0.757835292403259,1,0.0036004855324453717,0.757835292403259,1
ENSG00000288398,AL109627.1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000132881,CPLANE2,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000037637,FBXO42,0.009003550659927107,-1.8155507902595467,0.1686024709806865,0.03060412702578566,1.8155507902595467,0.1686024709806865
ENSG00000055070,SZRD1,0.023071598566063212,0.3719325825670712,1,0.01620218489600417,-0.3719325825670712,1
ENSG00000187144,SPATA21,0.00018757397208181474,-3.260335632932442,0.5725726953665582,0.0018002427662226859,3.260335632932442,0.5725726953665582
ENSG00000157191,NECAP2,0.005814793134536257,0.15470186634640104,1,0.0036004855324453717,-0.15470186634640104,1
ENSG00000226029,LINC01772,0.0003751479441636295,-2.675373132211286,0.6764066292884886,0.0018002427662226859,2.675373132211286,0.6764066292884886
ENSG00000261135,AL137802.2,0.000750295888327259,-0.9384075380450803,1,0,0.9384075380450803,1
ENSG00000224174,AL137802.1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000219481,NBPF1,0.00356390546955448,0.06159246195491974,1,0.0018002427662226859,-0.06159246195491974,1
ENSG00000058453,CROCC,0.006377515050781701,-0.45298071087483827,1,0.007200971064890743,0.45298071087483827,1
ENSG00000228549,BX284668.2,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000238142,BX284668.5,0.006377515050781701,0.2839848832913674,1,0.0036004855324453717,-0.2839848832913674,1
ENSG00000117122,MFAP2,0.0005627219162454442,-1.260335632932442,1,0,1.260335632932442,1
ENSG00000226526,AL049569.1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000159363,ATP13A2,0.006565089022863515,-0.09041063149012984,1,0.005400728298668058,0.09041063149012984,1
ENSG00000117118,SDHB,0.039765682081344726,1.014942368656098,0.5725726953665582,0.018002427662226858,-1.014942368656098,0.5725726953665582
ENSG00000117115,PADI2,0.0003751479441636295,-1.675373132211286,1,0,1.675373132211286,1
ENSG00000204362,LINC02783,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000142623,PADI1,0.0005627219162454442,-1.260335632932442,1,0,1.260335632932442,1
ENSG00000142619,PADI3,0.0005627219162454442,-1.260335632932442,1,0,1.260335632932442,1
ENSG00000159339,PADI4,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000179051,RCC2,0.017256805431526957,0.6938606774544329,0.8822038412124439,0.009001213831113429,-0.6938606774544329,0.8822038412124439
ENSG00000074964,ARHGEF10L,0.0033763314974726653,-0.5973706202100129,1,0.0036004855324453717,0.5973706202100129,1
ENSG00000117148,ACTL8,0.0003751479441636295,-1.675373132211286,1,0,1.675373132211286,1
ENSG00000179023,KLHDC7A,0.00018757397208181474,-3.845298133653598,0.32777133735187536,0.0036004855324453717,3.845298133653598,0.32777133735187536
ENSG00000009709,PAX7,0.002063313692899962,-0.6753731322112859,1,0.0018002427662226859,0.6753731322112859,1
ENSG00000159423,ALDH4A1,0.00393905341371811,-1.1228321091825073,0.6626829501350715,0.007200971064890743,1.1228321091825073,0.6626829501350715
ENSG00000169991,IFFO2,0.012567456129481588,-1.0797633872906216,0.44353732479546587,0.0252033987271176,1.0797633872906216,0.44353732479536495
ENSG00000127481,UBR4,0.013692899961972475,-1.1383451085538319,0.4006034615828906,0.028803884259562974,1.1383451085538319,0.4006034615829817
ENSG00000230424,EMC1-AS1,0.0024384616370635914,-1.4529807108748383,0.6177028116434434,0.005400728298668058,1.4529807108748383,0.6177028116434434
ENSG00000127463,EMC1,0.009941420520336182,-0.964879749406272,0.5725726953665582,0.018002427662226858,0.964879749406272,0.5725726953665582
ENSG00000053372,MRTO4,0.04051597796967198,0.9162530987908806,0.6562306919040451,0.019802670428449545,-0.9162530987908806,0.6562306919040451
ENSG00000162482,AKR7A3,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000053371,AKR7A2,0.028323669784354025,1.9875918805111423,0.2871576728076636,0.005400728298668058,-1.9875918805111423,0.2871576728074024
ENSG00000040487,SLC66A1,0.0024384616370635914,0.5470192891251617,1,0,-0.5470192891251617,1
ENSG00000077549,CAPZB,0.0675266299494533,0.37753839882715656,1,0.0504067974542352,-0.37753839882715656,1
ENSG00000173436,MICOS10,0.09341183809674374,1.380632277517456,0.3758354907305018,0.03420461255823103,-1.380632277517456,0.3758354907305018
ENSG00000158747,NBL1,0.004126627385799924,0.26322632312457017,1,0.0018002427662226859,-0.26322632312457017,1
ENSG00000162542,TMCO4,0.00393905341371811,-1.3858665150163016,0.4984062403273553,0.009001213831113429,1.3858665150163016,0.498406240327242
ENSG00000169914,OTUD3,0.0013130178045727033,-2.5822637278198037,0.3300743906818989,0.007200971064890743,2.5822637278198037,0.3300743906818989
ENSG00000236963,LINC01141,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000162545,CAMK2N1,0.0635875765357352,1.3417003811476556,0.4232345327846457,0.023403155960894918,-1.3417003811476556,0.4232345327846457
ENSG00000090432,MUL1,0.0046893493020453685,-0.5598959147913503,1,0.005400728298668058,0.5598959147913503,1
ENSG00000183114,FAM43B,0.0009378698604090737,-0.6753731322112859,1,0,0.6753731322112859,1
ENSG00000158825,CDA,0.009003550659927107,0.35437421118276546,1,0.005400728298668058,-0.35437421118276546,1
ENSG00000158828,PINK1,0.008815976687845293,-0.2603356329324429,1,0.009001213831113429,0.2603356329324429,1
ENSG00000117242,PINK1-AS,0.000750295888327259,-0.9384075380450803,1,0,0.9384075380450803,1
ENSG00000244038,DDOST,0.02626035609145406,-0.7057467812548053,0.5725726953665582,0.04140558362312177,0.7057467812548053,0.5725726953665582
ENSG00000117245,KIF17,0.0005627219162454442,-1.260335632932442,1,0,1.260335632932442,1
ENSG00000189410,SH2D5,0.000750295888327259,-1.9384075380450803,0.7867076605072665,0.0018002427662226859,1.9384075380450803,0.7867076605072665
ENSG00000127483,HP1BP3,0.05270828615498994,-0.027674876142167903,1,0.05220704022045789,0.027674876142167903,1
ENSG00000075151,EIF4G3,0.06958994364235327,-1.0610268247090362,0.25179302998372965,0.14401942129781486,1.0610268247090362,0.25179302998395864
ENSG00000117298,ECE1,0.012755030101563402,-0.7367736768754298,0.6600907676825898,0.019802670428449545,0.7367736768754298,0.6600907676825898
ENSG00000231105,AL031728.1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000142794,NBPF3,0.0013130178045727033,-1.260335632932442,0.9836099735677759,0.0018002427662226859,1.260335632932442,0.9836099735677759
ENSG00000076864,RAP1GAP,0.005064497246208998,-0.03794321159599434,1,0.0036004855324453717,0.03794321159599434,1
ENSG00000090686,USP48,0.023821894454390473,-0.845298133653599,0.5003038656929659,0.04140558362312177,0.845298133653599,0.5003038656929659
ENSG00000142798,HSPG2,0.015568639682790623,-1.725999205281254,0.14364771613934904,0.0504067974542352,1.725999205281254,0.14364771613934904
ENSG00000218510,LINC00339,0.004126627385799924,0.26322632312457017,1,0.0018002427662226859,-0.26322632312457017,1
ENSG00000070831,CDC42,0.05645976559662624,1.0711785107841179,0.5256885150971728,0.0252033987271176,-1.0711785107841179,0.5256885150972327
ENSG00000230068,CDC42-IT1,0,-4.260335632932442,0.44353732479546587,0.0018002427662226859,4.260335632932442,0.44353732479536495
ENSG00000162552,WNT4,0.0013130178045727033,-1.260335632932442,0.9836099735677759,0.0018002427662226859,1.260335632932442,0.9836099735677759
ENSG00000285873,AL445253.1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000184677,ZBTB40,0.00787810682743622,-0.834070878230345,0.7425595842794427,0.0126016993635588,0.834070878230345,0.7425595842797804
ENSG00000133216,EPHB2,0.02138343281732688,-0.9998080827092233,0.4142207039917135,0.04140558362312177,0.9998080827092233,0.4142207039917135
ENSG00000227868,TEX46,0.00018757397208181474,-3.260335632932442,0.5725726953665582,0.0018002427662226859,3.260335632932442,0.5725726953665582
ENSG00000004487,KDM1A,0.022884024593981398,0.8748239503491932,0.7290337962656984,0.010801456597336116,-0.8748239503491932,0.7290337962656984
ENSG00000240553,AL031428.1,0.002063313692899962,-1.9973012270986477,0.44353732479546587,0.007200971064890743,1.9973012270986477,0.44353732479536495
ENSG00000169641,LUZP1,0.022884024593981398,-1.4052839688435421,0.18372664953793041,0.05940801128534863,1.4052839688435421,0.18372664953793041
ENSG00000179546,HTR1D,0.0011254438324908884,-1.4529807108748383,0.8822038412124439,0.0018002427662226859,1.4529807108748383,0.8822038412124439
ENSG00000261326,LINC01355,0.000750295888327259,-3.5233700387662363,0.1545545995266098,0.009001213831113429,3.5233700387662363,0.15455459952662737
ENSG00000125944,HNRNPR,0.08853491482261655,0.8180058183493486,0.6715683818142811,0.04860655468801252,-0.8180058183493486,0.6715683818155026
ENSG00000125945,ZNF436,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000249087,ZNF436-AS1,0.001500591776654518,-0.09041063149012984,1,0,0.09041063149012984,1
ENSG00000204219,TCEA3,0,-4.845298133653598,0.27781787545941333,0.0036004855324453717,4.845298133653598,0.27781787545941333
ENSG00000088280,ASAP3,0.002063313692899962,-1.675373132211286,0.5719656494756635,0.005400728298668058,1.675373132211286,0.5719656494756635
ENSG00000007968,E2F2,0.001500591776654518,-1.0904106314901298,1,0.0018002427662226859,1.0904106314901298,1
ENSG00000235052,AL021154.1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000117318,ID3,0.2612905431099679,0.8271272083178969,0.6224338898277575,0.14581966406403757,-0.8271272083178969,0.6224338898266253
ENSG00000285802,AL450043.1,0.000750295888327259,-0.9384075380450803,1,0,0.9384075380450803,1
ENSG00000197880,MDS2,0.0005627219162454442,-1.260335632932442,1,0,1.260335632932442,1
ENSG00000142676,RPL11,0.7529219239364043,1.561101519967552,0.24199324147031764,0.2538342300373987,-1.561101519967552,0.24199324146943726
ENSG00000236810,ELOA-AS1,0.003001183553309036,-1.4948008865694646,0.5279441777254019,0.007200971064890743,1.4948008865694646,0.5279441777254019
ENSG00000011007,ELOA,0.009191124632008923,0.38352055684228237,1,0.005400728298668058,-0.38352055684228237,1
ENSG00000057757,PITHD1,0.00787810682743622,0.16592912176965502,1,0.005400728298668058,-0.16592912176965502,1
ENSG00000011009,LYPLA2,0.008815976687845293,0.3246268677887132,1,0.005400728298668058,-0.3246268677887132,1
ENSG00000117308,GALE,0.021008284873163252,0.3899183280404328,1,0.014401942129781487,-0.3899183280404328,1
ENSG00000117305,HMGCL,0.0067526629949453305,-0.6358447680246488,0.9291669446361311,0.009001213831113429,0.6358447680246488,0.9291669446361311
ENSG00000179163,FUCA1,0.003001183553309036,-0.757835292403259,1,0.0036004855324453717,0.757835292403259,1
ENSG00000188822,CNR2,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000189266,PNRC2,0.013317752017808847,0.9095893685098702,0.7826287635577864,0.005400728298668058,-0.9095893685098702,0.7826287635577864
ENSG00000188529,SRSF10,0.05420887793164446,0.21913373894139987,1,0.045006069155567145,-0.21913373894139987,1
ENSG00000142661,MYOM3,0.0011254438324908884,-2.4529807108748383,0.44353732479546587,0.005400728298668058,2.4529807108748383,0.44353732479536495
ENSG00000142677,IL22RA1,0.0009378698604090737,-2.260335632932442,0.5643148898406841,0.0036004855324453717,2.260335632932442,0.5643148898406841
ENSG00000185436,IFNLR1,0.0013130178045727033,-0.260335632932442,1,0,0.260335632932442,1
ENSG00000158055,GRHL3,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000001460,STPG1,0.004126627385799924,-1.0587017717627916,0.7795842800806497,0.007200971064890743,1.0587017717627916,0.7795842800806497
ENSG00000001461,NIPAL3,0.0033763314974726653,-0.5973706202100129,1,0.0036004855324453717,0.5973706202100129,1
ENSG00000286061,RCAN3AS,0.0005627219162454442,-1.260335632932442,1,0,1.260335632932442,1
ENSG00000117602,RCAN3,0.012004734213236144,-0.04532274196159225,1,0.010801456597336116,0.04532274196159225,1
ENSG00000264443,NCMAP-DT,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000184454,NCMAP,0.0009378698604090737,-2.260335632932442,0.5621852277053955,0.0036004855324453717,2.260335632932442,0.5621852277053955
ENSG00000133226,SRRM1,0.05927337517785346,0.1900224020793928,1,0.0504067974542352,-0.1900224020793928,1
ENSG00000169504,CLIC4,0.014818343794463364,-1.260335632932442,0.32119116615687004,0.03420461255823103,1.260335632932442,0.32119116615687004
ENSG00000020633,RUNX3,0.0018757397208181473,-1.3858665150163016,0.7560756670791972,0.0036004855324453717,1.3858665150163016,0.7560756670791972
ENSG00000117614,SYF2,0.023634320482308655,0.1433865531185674,1,0.019802670428449545,-0.1433865531185674,1
ENSG00000284602,AL031432.4,0.0003751479441636295,-1.675373132211286,1,0,1.675373132211286,1
ENSG00000284657,AL031432.5,0.0003751479441636295,-1.675373132211286,1,0,1.675373132211286,1
ENSG00000117616,RSRP1,0.013505325989890661,-0.24043607549473744,1,0.014401942129781487,0.24043607549473744,1
ENSG00000187010,RHD,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000183726,TMEM50A,0.03526390675138117,-0.020021303598731777,1,0.03420461255823103,0.020021303598731777,1
ENSG00000188672,RHCE,0.0003751479441636295,-1.675373132211286,1,0,1.675373132211286,1
ENSG00000204178,MACO1,0.007690532855354404,-1.189946305041044,0.45915731770619367,0.01620218489600417,1.189946305041044,0.4591573177059849
ENSG00000157978,LDLRAP1,0.0024384616370635914,-0.45298071087483827,1,0.0018002427662226859,0.45298071087483827,1
ENSG00000225643,AL606491.1,0.00018757397208181474,-3.260335632932442,0.5725726953665582,0.0018002427662226859,3.260335632932442,0.5725726953665582
ENSG00000117643,MAN1C1,0.0003751479441636295,-1.675373132211286,1,0,1.675373132211286,1
ENSG00000233478,AL031280.1,0.00018757397208181474,-2.260335632932442,1,0,2.260335632932442,1
ENSG00000162430,SELENON,0.008628402715763478,0.2942532187451947,1,0.005400728298668058,-0.2942532187451947,1
ENSG00000228172,AL020996.1,0.0005627219162454442,-1.260335632932442,1,0,1.260335632932442,1
ENSG00000117640,MTFR1L,0.005252071218290813,0.012682861473972906,1,0.0036004855324453717,-0.012682861473972906,1
ENSG00000127423,AUNIP,0.0024384616370635914,0.5470192891251617,1,0,-0.5470192891251617,1
ENSG00000182749,PAQR7,0.0003751479441636295,-2.675373132211286,0.6764066292884886,0.0018002427662226859,2.675373132211286,0.6764066292884886
ENSG00000117632,STMN1,0.12173550788109776,1.3835205568422824,0.3505213773308643,0.045006069155567145,-1.3835205568422824,0.3505213773308643
ENSG00000158006,PAFAH2,0.0024384616370635914,-1.0379432115959943,0.8622806037190208,0.0036004855324453717,1.0379432115959943,0.8622806037190208
ENSG00000175087,PDIK1L,0.0016881657487363326,0.06159246195491974,1,0,-0.06159246195491974,1
ENSG00000142684,ZNF593,0.02963668758892673,1.0525473223519128,0.5985517187831374,0.0126016993635588,-1.0525473223519128,0.5985517187825931
ENSG00000130695,CEP85,0.0037514794416362946,-1.189946305041044,0.6127358009112227,0.007200971064890743,1.189946305041044,0.612735800910944
ENSG00000142669,SH3BGRL3,0.0662136121448806,1.399914995092951,0.3845436033338143,0.023403155960894918,-1.399914995092951,0.3845436033338143
ENSG00000158062,UBXN11,0.0031887575253908506,0.9095893685098702,0.8787780244541852,0,-0.9095893685098702,0.8787780244541852
ENSG00000176092,CRYBG2,0.0009378698604090737,-1.675373132211286,0.8822038412124439,0.0018002427662226859,1.675373132211286,0.8822038412124439
ENSG00000117682,DHDDS,0.0067526629949453305,-0.6358447680246488,0.9353314554050209,0.009001213831113429,0.6358447680246488,0.9353314554050209
ENSG00000225891,AL513365.2,0.0003751479441636295,-1.675373132211286,1,0,1.675373132211286,1
