Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000143333,RGS16,0,-0.2037238933259271,1,0.0004711326608692671,1.826239295833167,1,0,1.1198791314622785,1,0,2.3865219745284936,1
ENSG00000135838,NPL,0,-2.0110788153835326,0.6572538139950911,0.0009422653217385342,0.08927370166696136,1,0.003635046317859549,2.856844725628485,0.910320814843401,0,0.5791670524708881,1
ENSG00000287808,AL355999.1,0.0023246897942411217,0.059310512507865454,1,0.0018845306434770684,-0.31126422791676767,1,0.004543807897324436,1.3829135372960728,1,0,-0.520368621080026,1
ENSG00000135829,DHX9,0.04230935425518842,-0.531910978684973,0.7081650828856005,0.059362715269527654,0.20021413849012504,1,0.057251979506287895,0.1030708437757255,1,0.07993090033839283,0.6444130770863272,0.5677366886604485
ENSG00000157060,SHCBP1L,0,-0.2037238933259271,1,0,-0.17376070416683298,1,0.0009087615794648872,3.1198791314622785,1,0,2.3865219745284936,1
ENSG00000135862,LAMC1,0.024641711818955893,-0.8238758225093843,0.4264714785029429,0.03910401085214917,0.13109387736158862,1,0.039076747916990145,0.11987913146227935,1,0.07603183202920294,1.2165969730861805,0.2519845383616836
ENSG00000224468,LAMC1-AS1,0,-0.2037238933259271,1,0.0004711326608692671,1.826239295833167,1,0,1.1198791314622785,1,0,2.3865219745284936,1
ENSG00000058085,LAMC2,0.004184441629634019,0.030741360311094645,1,0.0023556633043463355,-0.9811156262244376,1,0.008178854215183985,1.354344385099302,1,0.003899068309189894,0.3865219745284927,1
ENSG00000157064,NMNAT2,0,-2.3736488947682393,0.6484779711819463,0.0009422653217385342,-0.39615312550328063,1,0.003635046317859549,2.1198791314622794,1,0.003899068309189894,2.164129553192044,0.562476527317977
ENSG00000287929,AL354953.1,0.00046493795884822435,0.7962761066740729,1,0,-0.7587232048879891,1,0.0009087615794648872,2.1198791314622785,1,0,1.8015594738073375,1
ENSG00000116698,SMG7,0.011158511012357385,-0.8266542442461047,0.5733828660514079,0.019787571756509217,0.36986100117342335,1,0.018175231589297743,0.17234655135641486,1,0.027293478164329258,0.8504690742882834,0.562476527317977
ENSG00000116701,NCF2,0.00046493795884822435,-0.5256519882132906,1,0.0009422653217385342,0.4112017965543231,1,0.0009087615794648872,0.7979510365749167,1,0.001949534154594947,2.06459387964113,0.7722354264393272
ENSG00000162704,ARPC5,0.09205771585194843,0.15212995708711885,1,0.08998633822603001,0.09831884126996782,1,0.09087615794648872,0.10213358127232475,1,0.037041148937303994,-1.2281878695867148,0.4381638502623483
ENSG00000143344,RGL1,0,-2.5256519882132906,0.5747859422037991,0.0018845306434770684,0.5632048899993727,1,0.0027262847383946616,1.3125242094046747,1,0.003899068309189894,1.9714844752496496,0.6190871888976935
ENSG00000198860,TSEN15,0.019527394271625424,0.032716302496153205,1,0.021672102399986286,0.2723036907326355,1,0.01635770843036797,-0.23210619728126236,1,0.015596273236759576,-0.18502001043034166,1
ENSG00000286655,AL158011.1,0,-0.2037238933259271,1,0,-0.17376070416683298,1,0,1.1198791314622785,1,0.001949534154594947,4.386521974528494,0.4372046476889631
ENSG00000116667,C1orf21,0.0018597518353928974,-1.8359921088254412,0.28342020516348326,0.0070669899130390065,0.5043112009458053,1,0.009087615794648871,0.9354545603248523,1,0.009747670772974735,1.064593879641131,0.7254871954466723
ENSG00000116406,EDEM3,0.006974069382723365,-0.5256519882132897,0.8970716366612504,0.010364918539123876,0.3054071325317267,1,0.008178854215183985,-0.08175472970737108,1,0.015596273236759576,1.0018581242931681,0.562476527317977
ENSG00000135842,NIBAN1,0.0009298759176964487,1.381238607395229,0.8970716366612504,0.0004711326608692671,0.24127679511201094,1,0,0.11987913146227847,1,0,1.3865219745284936,1
ENSG00000121481,RNF2,0.006509131423875141,-0.15481429284498205,1,0.006595857252169739,-0.12485110368588614,1,0.010905138953578647,0.8661225392164971,1,0.003899068309189894,-0.38606752936843414,1
ENSG00000121486,TRMT1L,0.011623448971205609,0.21131360595291593,1,0.013191714504339478,0.5142952895184267,1,0.005452569476789323,-0.9307469416076888,1,0.007798136618379788,-0.1984405261926625,1
ENSG00000116668,SWT1,0.0027896277530893463,-0.3032595668768421,1,0.0023556633043463355,-0.5887982034456769,1,0.004543807897324436,0.7048416321834345,1,0.007798136618379788,1.6209872281655153,0.5194972590113902
ENSG00000116679,IVNS1ABP,0.012553324888902057,-0.27901202063016495,1,0.013191714504339478,-0.17376070416683298,1,0.017266470009832856,0.37571803589186903,1,0.021444875700544416,0.7426657847537683,0.6620815429442232
ENSG00000273004,AL078644.2,0,-0.2037238933259271,1,0.0004711326608692671,1.826239295833167,1,0,1.1198791314622785,1,0,2.3865219745284936,1
ENSG00000261729,AL133383.1,0.00046493795884822435,1.796276106674073,0.8970716366612504,0,-0.17376070416683298,1,0,1.1198791314622785,1,0,2.3865219745284936,1
ENSG00000143341,HMCN1,0,-2.203723893325927,0.6678206732375003,0.0009422653217385342,-0.17376070416683298,1,0.0027262847383946616,1.7979510365749167,1,0.003899068309189894,2.3865219745284936,0.5542766828054282
ENSG00000116690,PRG4,0,-0.2037238933259271,1,0.0004711326608692671,1.826239295833167,1,0,1.1198791314622785,1,0,2.3865219745284936,1
ENSG00000047410,TPR,0.07857451504534992,-0.38304759277048994,0.8910687642483064,0.1088316446608007,0.3488299362668146,1,0.0926936811054185,-0.013799303769689963,1,0.0994262418843423,0.11254710286405789,1
ENSG00000157181,ODR4,0.014413076724294956,-0.1579202037128029,1,0.013191714504339478,-0.3381475220677155,1,0.01908399316876263,0.4093857486572645,1,0.023394409855139364,0.7471116897849601,0.6364683799811277
ENSG00000229739,AL096803.2,0,-2.9041636114670197,0.27901211085011823,0.0023556633043463355,0.4112017965543231,1,0.003635046317859549,1.271882224907329,1,0.005848602463784841,2.06459387964113,0.4533966700402405
ENSG00000073756,PTGS2,0.011623448971205609,-0.5476782945432888,0.8800436286591703,0.012720581843470212,-0.36640578210922836,1,0.01908399316876263,0.4500277331546103,1,0.0331420806281141,1.3469936103418556,0.314295631869868
ENSG00000273129,PACERR,0.00046493795884822435,0.21131360595291682,1,0.0004711326608692671,0.24127679511201094,1,0.0009087615794648872,1.5349166307411224,1,0,1.3865219745284936,1
ENSG00000116711,PLA2G4A,0.0362651607901615,-0.7641292898031056,0.4485112947725804,0.057949317286919856,0.22584675454240433,1,0.05906950266521767,0.22175874548149288,1,0.08577950280217767,0.8176791391706137,0.4372046476889631
ENSG00000230426,ERVMER61-1,0.0023246897942411217,-1.706224233855111,0.2559960015343912,0.010364918539123876,1.262338410639841,1,0.005452569476789323,-0.11716006583856942,1,0.009747670772974735,0.8840216339993097,0.7487934889074008
ENSG00000238054,AL691515.2,0.00046493795884822435,1.796276106674073,0.8970716366612504,0,-0.17376070416683298,1,0,1.1198791314622785,1,0,2.3865219745284936,1
ENSG00000232212,LINC01701,0.00046493795884822435,0.21131360595291682,1,0,-1.173760704166833,1,0.0009087615794648872,1.5349166307411224,1,0.001949534154594947,2.8015594738073375,0.6620815429442232
ENSG00000231175,LINC01720,0,-0.2037238933259271,1,0,-0.17376070416683298,1,0.0009087615794648872,3.1198791314622785,1,0,2.3865219745284936,1
ENSG00000285280,AL390957.1,0.00046493795884822435,-0.7886863940470832,0.9714485997846486,0.0014133979826078014,0.826239295833167,1,0.0009087615794648872,0.5349166307411224,1,0.001949534154594947,1.8015594738073375,0.8727135178860521
ENSG00000231767,AL136454.1,0.0009298759176964487,-1.0781930112420692,0.8968976666497169,0.0032979286260848696,1.241276795112011,1,0.0027262847383946616,0.7979510365749167,1,0,-0.31391774361259905,1
ENSG00000116741,RGS2,0.009298759176964487,-0.096808689409416,1,0.010836051199993143,0.24127679511201094,1,0.010905138953578647,0.2657299979257344,1,0.005848602463784841,-0.42083294752911105,1
ENSG00000116750,UCHL5,0.02045727018932187,0.07867583737479755,1,0.022143235060855554,0.26145467704964087,1,0.018175231589297743,-0.1025132898741683,1,0.011697204927569682,-0.6134780254715073,0.9386723261536115
ENSG00000116747,RO60,0.01813258039508075,-0.5400072811903609,0.7849077958013904,0.025912296347809692,0.22420328175306992,1,0.027262847383946614,0.2927157283244952,1,0.029243012318924205,0.4207376898664057,0.8792832063488323
ENSG00000023572,GLRX2,0.04184441629634019,0.6893609027575609,0.5264519345984827,0.032037020939110164,0.02787315700281745,1,0.018175231589297743,-0.8801208685377206,1,0.017545807391354525,-0.7753657078484011,0.7860735823435273
ENSG00000134371,CDC73,0.02138714610701832,-0.5798723792111771,0.7198339510266122,0.03674834754780283,0.6381669476805953,1,0.02908037054287639,0.07681040957039276,1,0.021444875700544416,-0.3231362736419783,1
ENSG00000232077,LINC01031,0.00046493795884822435,0.7962761066740729,1,0.0004711326608692671,0.826239295833167,1,0,0.5349166307411224,1,0,1.8015594738073375,1
ENSG00000286285,AL138778.1,0.00046493795884822435,1.796276106674073,0.8970716366612504,0,-0.17376070416683298,1,0,1.1198791314622785,1,0,2.3865219745284936,1
ENSG00000227240,AL136456.1,0.0009298759176964487,-0.42611631466237654,1,0.0009422653217385342,-0.39615312550328063,1,0.0018175231589297744,0.8974867101258308,1,0.003899068309189894,2.164129553192044,0.5686828097180484
ENSG00000162687,KCNT2,0.0032545657119375706,-0.6631555119632244,0.8970716366612504,0.003769061286954137,-0.3961531255032815,1,0.004543807897324436,0.11987913146227935,1,0.015596273236759576,2.164129553192045,0.25122827827225325
ENSG00000000971,CFH,0.01394813876544673,-0.27189539596750745,1,0.010836051199993143,-0.7587232048879891,1,0.02544532422501684,0.9117709361320783,1,0.02534394400973431,0.8363248919680135,0.5750264773288111
ENSG00000116785,CFHR3,0.0013948138765446732,1.2113136059529168,0.8982495560245665,0.0004711326608692671,-0.4956887990541947,1,0,-0.4650833692588776,1,0.001949534154594947,2.06459387964113,0.810137195995279
ENSG00000244414,CFHR1,0.0009298759176964487,0.7962761066740729,1,0,-1.4956887990541947,1,0.0018175231589297744,2.1198791314622785,1,0,1.06459387964113,1
ENSG00000143278,F13B,0,-1.203723893325927,1,0.0009422653217385342,1.411201796554323,1,0.0009087615794648872,1.5349166307411224,1,0,1.3865219745284936,1
ENSG00000066279,ASPM,0.0344054089547686,-0.709614823055885,0.5211520280883497,0.07538122573908274,1.1684714871756188,0.4072335434818237,0.010905138953578647,-2.2829689588086506,0.04144291015837971,0.07798136618379788,0.7957067475618986,0.4424831426508876
ENSG00000177888,ZBTB41,0.004649379588482243,-0.26785423074564285,1,0.0056535919304312055,0.13436159119549895,1,0.005452569476789323,0.17234655135641486,1,0.007798136618379788,0.8504690742882834,0.8674666865807659
ENSG00000134376,CRB1,0,-0.7886863940470832,1,0.0004711326608692671,0.826239295833167,1,0.0009087615794648872,2.1198791314622785,1,0,1.8015594738073375,1
ENSG00000213047,DENND1B,0.007903945300419815,-1.099888082341388,0.38493580438100883,0.011778316521731677,-0.3559640353875819,1,0.018175231589297743,0.51219655424104,1,0.04094021724649389,1.8686736696658741,0.15758727978533066
ENSG00000224901,AL365258.1,0,-0.2037238933259271,1,0,-0.17376070416683298,1,0,1.1198791314622785,1,0.001949534154594947,4.386521974528494,0.4372046476889631
ENSG00000203724,C1orf53,0.009763697135812712,0.8633903025326095,0.6547042414500756,0.004711326608692671,-0.7143290855295357,1,0.009087615794648871,0.5793107500995767,1,0,-2.005795448250267,0.43989960143426243
ENSG00000143355,LHX9,0.0009298759176964487,1.381238607395229,0.8970716366612504,0.0004711326608692671,0.24127679511201094,1,0,0.11987913146227847,1,0,1.3865219745284936,1
ENSG00000151414,NEK7,0.011158511012357385,-1.392757717715945,0.14016679948225377,0.02120096973911702,-0.1893575592178509,1,0.03816798633752526,0.9611813854432212,1,0.05068788801946862,1.3340545546343572,0.26582598385522366
ENSG00000229989,MIR181A1HG,0.007903945300419815,-0.5256519882132897,0.8970716366612504,0.012249449182600944,0.4112017965543231,1,0.008178854215183985,-0.28611322821355767,1,0.017545807391354525,0.9805296148526566,0.562476527317977
ENSG00000116833,NR5A2,0.01813258039508075,-1.1106144889344467,0.2336241303831052,0.038161745530410636,0.4289037982877826,1,0.027262847383946614,-0.23880751343520057,1,0.07408229787460799,1.4335194540656628,0.1864992951867702
ENSG00000203721,LINC00862,0.01069357305350916,-0.9406894874921337,0.5221311604258144,0.017431908452162883,0.029772689918298845,1,0.020901516327692406,0.3829135372960728,1,0.037041148937303994,1.3161326466370955,0.30778999525026607
ENSG00000230623,AC104461.1,0.0013948138765446732,-1.4516514067695132,0.6000843478398666,0.0023556633043463355,-0.676261044696016,1,0.00636133105625421,1.2129885358537607,1,0.011697204927569682,2.1938768965860973,0.2913206257187981
ENSG00000162702,ZNF281,0.023246897942411218,-0.3126582648790919,0.9651309676539951,0.026383429008678957,-0.04131040814318343,1,0.0354417015991306,0.5229439890750474,1,0.027293478164329258,0.10358801125699468,1
ENSG00000282849,AL359834.1,0.0013948138765446732,-0.011078815383532614,1,0,-2.4956887990541947,1,0.004543807897324436,2.382913537296073,0.966387728302977,0.001949534154594947,1.2165969730861814,1
ENSG00000118193,KIF14,0.016737766518536076,-0.749158029860447,0.562322704975491,0.04051740883475697,1.411201796554324,0.22295206935642864,0.005452569476789323,-2.181290403258285,0.20002922550928026,0.029243012318924205,0.3752947191052387,0.9375326273990368
ENSG00000118197,DDX59,0.006044193465026917,-0.5662939727106364,0.8970716366612504,0.009422653217385342,0.36057572348435585,1,0.010905138953578647,0.6108654839744219,1,0.005848602463784841,-0.13703998152851948,1
ENSG00000118200,CAMSAP2,0.022781959983562992,-0.7496922624312203,0.5153374875148359,0.0400462761738877,0.471144337010605,1,0.03816798633752526,0.2887560434717251,1,0.03509161478270905,0.16684393788908025,1
ENSG00000163362,INAVA,0.012088386930053834,-0.17675684572565853,1,0.011778316521731677,-0.22820848818920858,1,0.017266470009832856,0.5349166307411233,1,0.015596273236759576,0.4066998564661235,0.9900656876560194
ENSG00000116852,KIF21B,0,-0.2037238933259271,1,0,-0.17376070416683298,1,0.0009087615794648872,3.1198791314622785,1,0,2.3865219745284936,1
ENSG00000116857,TMEM9,0.0172027044773843,-0.22258292057724383,1,0.018845306434770684,-0.02566206517769931,1,0.027262847383946614,0.6817580190703945,1,0.011697204927569682,-0.5610106055773718,1
ENSG00000174307,PHLDA3,0.03394047099592038,0.3475179895512266,0.8970716366612504,0.02921022497389456,-0.0038357027245199404,1,0.026354085804481727,-0.15313936294413644,1,0.017545807391354525,-0.6578721448299598,0.8946607044594405
ENSG00000159176,CSRP1,0.057187368938331595,0.3841502028151318,0.8610719341153872,0.04664213342605744,-0.09214693861318057,1,0.04452931739377947,-0.1371314867437441,1,0.031192546473519153,-0.6134780254715073,0.9167744993445741
ENSG00000224536,AC096677.1,0.0027896277530893463,-0.48383181251866336,1,0.0056535919304312055,1.0672473953369632,1,0.003635046317859549,0.19387971290605588,1,0,-1.1370399815285195,0.746385809740773
ENSG00000134369,NAV1,0.02231702202471477,-0.611381862239174,0.7012044027430735,0.028739092313025294,-0.08992911336336284,1,0.03725922475806037,0.4141644712805128,1,0.05263742217406357,0.9554721572610179,0.4372046476889631
ENSG00000231871,IPO9-AS1,0.0018597518353928974,-0.46675829915972145,1,0.0028267959652156028,0.311666123003409,1,0.0018175231589297744,-0.10251328987416919,1,0.005848602463784841,1.686082256387401,0.56668066466736
ENSG00000198700,IPO9,0.0190624563127772,-0.706224233855111,0.6297783699820759,0.029681357634763827,0.2263264536460392,1,0.02908037054287639,0.16427325082073274,1,0.04483928555568378,0.8734523922891224,0.49170217505338615
ENSG00000198892,SHISA4,0.007903945300419815,1.5067694894790868,0.3514715664222959,0.0023556633043463355,-1.11236015950269,1,0.003635046317859549,-0.1431552743715141,1,0.001949534154594947,-0.36836552763497554,1
ENSG00000223774,AL513217.1,0.00046493795884822435,1.796276106674073,0.8970716366612504,0,-0.17376070416683298,1,0,1.1198791314622785,1,0,2.3865219745284936,1
ENSG00000134375,TIMM17A,0.03905478854325085,0.015842483931757023,1,0.041930806817364774,0.17854103976404812,1,0.04180303265538481,0.1509060270829039,1,0.01949534154594947,-0.935406120358869,0.6719053230189741
ENSG00000176393,RNPEP,0.028361215489741687,0.21131360595291593,1,0.022143235060855554,-0.3302651898468234,1,0.026354085804481727,0.060985442408711066,1,0.031192546473519153,0.36546035900066265,0.9624123952813697
ENSG00000234678,ELF3-AS1,0.004184441629634019,-0.05172079988087841,1,0.004711326608692671,0.19820807322012524,1,0.003635046317859549,-0.08175472970737108,1,0.005848602463784841,0.8015594738073366,0.9798825666490176
ENSG00000163435,ELF3,0.07578488729226057,0.04530365451398666,1,0.06925650114778227,-0.1541318974179,1,0.06452207214200699,-0.2337578231524211,1,0.11112344681191198,0.6670741416203168,0.5360459504013668
ENSG00000170075,GPR37L1,0.00046493795884822435,1.796276106674073,0.8970716366612504,0,-0.17376070416683298,1,0,1.1198791314622785,1,0,2.3865219745284936,1
ENSG00000143862,ARL8A,0.013483200806598506,1.0593105125078655,0.445077562546403,0.0070669899130390065,-0.4591629230290817,1,0.008178854215183985,-0.0500458699800328,1,0,-2.3683655276349755,0.4235488159728728
ENSG00000143851,PTPN7,0.00046493795884822435,0.7962761066740729,1,0,-0.7587232048879891,1,0.0009087615794648872,2.1198791314622785,1,0,1.8015594738073375,1
ENSG00000133067,LGR6,0.0009298759176964487,0.059310512507865454,1,0,-1.9811156262244367,1,0.0009087615794648872,0.5349166307411224,1,0.005848602463784841,3.3865219745284936,0.33732788631030564
ENSG00000077152,UBE2T,0.05579255506178692,0.4863206534527862,0.7210689143797077,0.05418025599996572,0.40809588568650135,1,0.021810277907157293,-1.1787791841022353,0.966387728302977,0.01949534154594947,-1.1764142198626644,0.5360459504013668
ENSG00000077157,PPP1R12B,0.014413076724294956,-0.971908218102854,0.38493580438100883,0.024498898365201888,0.09472813175906936,1,0.01999275474822752,-0.23920196184254916,1,0.0662841612562282,1.7878845369102607,0.14417660166342752
ENSG00000143858,SYT2,0,-1.7886863940470832,0.834255210295507,0.0009422653217385342,0.4112017965543231,1,0.0018175231589297744,1.7048416321834345,1,0.001949534154594947,2.06459387964113,0.7945520705622039
ENSG00000117139,KDM5B,0.022781959983562992,-0.9349071348981282,0.3283123792671077,0.0343926842434565,-0.11405445804256509,1,0.06088702582414744,0.9978886070836692,0.743953581834052,0.04873835386487368,0.5171060843386366,0.7254871954466723
ENSG00000228288,PCAT6,0.0013948138765446732,1.2113136059529168,0.8982495560245665,0.0004711326608692671,-0.4956887990541947,1,0.0009087615794648872,0.7979510365749167,1,0,0.8015594738073375,1
ENSG00000183155,RABIF,0.0172027044773843,0.18622262499008535,1,0.015547377808685814,-0.0404941733033688,1,0.014540185271438195,-0.09643877546448376,1,0.015596273236759576,0.1135034801220769,1
ENSG00000117153,KLHL12,0.006974069382723365,-0.2911867345762671,1,0.010364918539123876,0.5949137497267118,1,0.005452569476789323,-0.49903070118221393,1,0.009747670772974735,0.5120528566123514,0.9714186490783911
ENSG00000159346,ADIPOR1,0.0172027044773843,0.26284390659299817,1,0.016960775791293615,0.2283377394045134,1,0.013631423691973307,-0.14690740923262258,1,0.005848602463784841,-1.089211456437905,0.6893450914277104
ENSG00000159348,CYB5R1,0.005579255506178693,0.6893609027575591,0.8970716366612504,0.003769061286954137,-0.17376070416683298,1,0.003635046317859549,-0.017624392287655333,1,0.001949534154594947,-0.2573342152462317,1
ENSG00000163444,TMEM183A,0.03208071916052748,0.3108492795038309,0.9158721151071061,0.027796826991286758,-0.021757610721782505,1,0.02908037054287639,0.08745765376990189,1,0.011697204927569682,-1.1370399815285204,0.5848585775531973
ENSG00000143847,PPFIA4,0.00046493795884822435,1.796276106674073,0.8970716366612504,0,-0.17376070416683298,1,0,1.1198791314622785,1,0,2.3865219745284936,1
ENSG00000163485,ADORA1,0.00046493795884822435,-0.5256519882132906,1,0.0004711326608692671,-0.4956887990541947,1,0.0027262847383946616,2.5349166307411224,1,0,0.8015594738073375,1
ENSG00000233791,LINC01136,0.00046493795884822435,1.796276106674073,0.8970716366612504,0,-0.17376070416683298,1,0,1.1198791314622785,1,0,2.3865219745284936,1
ENSG00000159388,BTG2,0.0027896277530893463,-0.3032595668768421,1,0.0023556633043463355,-0.5887982034456769,1,0.00636133105625421,1.3125242094046747,1,0.003899068309189894,0.7235569618060627,1
ENSG00000188783,PRELP,0,-0.2037238933259271,1,0.0004711326608692671,1.826239295833167,1,0,1.1198791314622785,1,0,2.3865219745284936,1
ENSG00000058668,ATP2B4,0.006509131423875141,-0.68915072049617,0.8636628618640773,0.007538122573908274,-0.4082259578038556,1,0.014540185271438195,0.8854138778252567,1,0.017545807391354525,1.1538612177382186,0.50537348788262
ENSG00000058673,ZC3H11A,0,-0.2037238933259271,1,0,-0.17376070416683298,1,0.0009087615794648872,3.1198791314622785,1,0,2.3865219745284936,1
ENSG00000182004,SNRPE,0.17853617619771817,0.4513000873041024,0.7032260681894643,0.16301190066076643,0.2233719967742136,1,0.1135951974331109,-0.44973540492544073,1,0.0331420806281141,-2.1850200104303417,0.16805354094059957
ENSG00000143842,SOX13,0.0013948138765446732,-0.37364889476823926,1,0.0014133979826078014,-0.34368570560914513,1,0.0027262847383946616,0.9499541300199663,1,0.003899068309189894,1.6495563803622861,0.6855780899789993
ENSG00000143845,ETNK2,0.0009298759176964487,0.7962761066740729,1,0.0004711326608692671,-0.17376070416683298,1,0.0009087615794648872,1.1198791314622785,1,0,1.06459387964113,1
ENSG00000170498,KISS1,0.00046493795884822435,0.7962761066740729,1,0,-0.7587232048879891,1,0.0009087615794648872,2.1198791314622785,1,0,1.8015594738073375,1
ENSG00000174567,GOLT1A,0.0023246897942411217,0.38123860739522897,1,0.0004711326608692671,-1.758723204887989,1,0.005452569476789323,2.1198791314622794,0.966387728302977,0,-0.31391774361259905,1
ENSG00000143850,PLEKHA6,0.009763697135812712,-0.9142172761309428,0.5264519345984827,0.016960775791293615,0.20280264729737585,1,0.01908399316876263,0.4093857486572645,1,0.027293478164329258,0.9896318219599092,0.46408988705520643
ENSG00000226330,AL606489.1,0.0032545657119375706,-0.9586113954893962,0.7078696558973504,0.0070669899130390065,0.5783117823895818,1,0.005452569476789323,0.11987913146227935,1,0.009747670772974735,1.113503480122077,0.7003519525904506
ENSG00000158615,PPP1R15B,0.005579255506178693,-0.3612651703124081,1,0.009422653217385342,0.826239295833167,1,0.003635046317859549,-0.7676461392793081,1,0.007798136618379788,0.4989967037869061,1
ENSG00000133056,PIK3C2B,0.005114317547330468,-0.7480444095497383,0.8220174347097449,0.009422653217385342,0.518117000470836,1,0.007270092635719098,0.041876619461005404,1,0.011697204927569682,0.8719488016987347,0.7057641211677254
ENSG00000198625,MDM4,0.01394813876544673,-0.7252610139054507,0.6125491505466995,0.022614367721724822,0.29120202044369314,1,0.020901516327692406,0.11987913146227935,1,0.0331420806281141,0.8840216339993097,0.5223217583122145
ENSG00000240710,AL512306.3,0,-0.2037238933259271,1,0,-0.17376070416683298,1,0.0009087615794648872,3.1198791314622785,1,0,2.3865219745284936,1
ENSG00000170382,LRRN2,0.0032545657119375706,-1.1106144889344458,0.6669371391839435,0.003769061286954137,-0.8618166978520927,1,0.011813900533043533,1.342271552798728,1,0.015596273236759576,1.698465980843233,0.36098562401812223
ENSG00000174529,TMEM81,0,-0.7886863940470832,1,0.0004711326608692671,0.826239295833167,1,0.0009087615794648872,2.1198791314622785,1,0,1.8015594738073375,1
ENSG00000117222,RBBP5,0.006974069382723365,-0.11061448893444581,1,0.010364918539123876,0.826239295833167,1,0.003635046317859549,-0.9157447782684418,1,0.005848602463784841,-0.005795448250267121,1
ENSG00000133059,DSTYK,0.00743900734157159,-0.8441815066387877,0.6554854292548782,0.009893785878254608,-0.29929158625069174,1,0.018175231589297743,0.8974867101258317,1,0.021444875700544416,1.113503480122077,0.4372046476889631
ENSG00000133069,TMCC2,0.00046493795884822435,-0.5256519882132906,1,0,-1.758723204887989,1,0.0027262847383946616,2.5349166307411224,1,0.001949534154594947,2.06459387964113,0.810137195995279
ENSG00000163545,NUAK2,0.015342952641991404,-0.5256519882132906,0.8331863372964565,0.021672102399986286,0.21090314606849248,1,0.021810277907157293,0.209146469559367,1,0.027293478164329258,0.5929728519959196,0.746385809740773
ENSG00000186007,LEMD1,0,-0.2037238933259271,1,0,-0.17376070416683298,1,0,1.1198791314622785,1,0.001949534154594947,4.386521974528494,0.4372046476889631
ENSG00000117266,CDK18,0.0009298759176964487,0.38123860739522897,1,0.0014133979826078014,1.241276795112011,1,0,-0.4650833692588776,1,0,0.8015594738073375,1
ENSG00000174514,MFSD4A,0.0009298759176964487,1.381238607395229,0.8970716366612504,0.0004711326608692671,0.24127679511201094,1,0,0.11987913146227847,1,0,1.3865219745284936,1
ENSG00000158711,ELK4,0.0023246897942411217,-1.5729577029916468,0.36448822848639084,0.007538122573908274,0.5917740421961444,1,0.007270092635719098,0.4824492108469869,1,0.011697204927569682,1.2869863009775786,0.5058132805978696
ENSG00000158715,SLC45A3,0.00046493795884822435,0.7962761066740729,1,0.0004711326608692671,0.826239295833167,1,0,0.5349166307411224,1,0,1.8015594738073375,1
ENSG00000069275,NUCKS1,0.24548724227186247,-0.06048182694808224,1,0.31565888278240894,0.543982910061855,1,0.19629250116441563,-0.42918241775276944,1,0.13841692497624125,-0.9101393617484395,0.5945968986185813
ENSG00000117280,RAB29,0.004649379588482243,-0.32925477540978676,1,0.0056535919304312055,0.06724739533696233,1,0.009087615794648871,0.9943482493784206,1,0.001949534154594947,-0.6578721448299607,1
ENSG00000133065,SLC41A1,0.0023246897942411217,-1.142323348661784,0.6674213246035097,0.0070669899130390065,1.1257995776920744,1,0.004543807897324436,0.18127967612642237,1,0.003899068309189894,0.271044757108557,1
ENSG00000286619,AC119673.2,0.0027896277530893463,-1.096808689409416,0.7210689143797077,0.0056535919304312055,0.2047509190868979,1,0.004543807897324436,-0.050045869980033686,1,0.015596273236759576,1.9714844752496488,0.2968171049015234
ENSG00000174502,SLC26A9,0,-0.2037238933259271,1,0.0004711326608692671,1.826239295833167,1,0,1.1198791314622785,1,0,2.3865219745284936,1
ENSG00000196550,FAM72A,0.00046493795884822435,-1.0110788153835326,0.9714485997846486,0.0023556633043463355,1.826239295833167,1,0.0009087615794648872,0.31252420940467474,1,0,0.3865219745284936,1
ENSG00000266028,SRGAP2,0.009298759176964487,-0.5118461886882599,0.8970716366612504,0.013662847165208747,0.3068651367395878,1,0.00999637737411376,-0.22589570537945125,1,0.021444875700544416,1.040747137686763,0.5344338412348977
ENSG00000263528,IKBKE,0.006044193465026917,0.7962761066740711,0.8130367674744858,0.0032979286260848696,-0.4956887990541947,1,0.005452569476789323,0.5349166307411233,1,0,-1.3683655276349755,0.7744569012983251
ENSG00000162888,C1orf147,0,-0.2037238933259271,1,0.0004711326608692671,1.826239295833167,1,0,1.1198791314622785,1,0,2.3865219745284936,1
ENSG00000266094,RASSF5,0,-1.7886863940470832,0.8052386033632042,0.0004711326608692671,-0.4956887990541947,1,0.0018175231589297744,1.7048416321834345,1,0.003899068309189894,2.9714844752496496,0.4372046476889631
ENSG00000143486,EIF2D,0.008833821218116263,-0.203723893325928,1,0.008480387895646807,-0.28338519534133155,1,0.011813900533043533,0.4036720974628709,1,0.015596273236759576,0.8840216339993097,0.6803216919764371
ENSG00000237605,AL591846.2,0,-0.2037238933259271,1,0.0004711326608692671,1.826239295833167,1,0,1.1198791314622785,1,0,2.3865219745284936,1
