Feature
659,ENSG00000204843
660,ENSG00000129197
661,ENSG00000189057
662,ENSG00000164219
663,ENSG00000007372
664,ENSG00000184857
665,ENSG00000102225
666,ENSG00000148459
667,ENSG00000189050
668,ENSG00000258017
669,ENSG00000271303
670,ENSG00000166352
671,ENSG00000276045
672,ENSG00000224536
673,ENSG00000100416
674,ENSG00000100744
675,ENSG00000123240
676,ENSG00000153531
677,ENSG00000243317
678,ENSG00000180185
679,ENSG00000124641
680,ENSG00000276023
681,ENSG00000129968
682,ENSG00000108528
683,ENSG00000167699
684,ENSG00000223732
685,ENSG00000113460
686,ENSG00000213923
687,ENSG00000071626
688,ENSG00000285517
689,ENSG00000145365
690,ENSG00000134072
691,ENSG00000146109
692,ENSG00000119333
693,ENSG00000173171
694,ENSG00000175826
695,ENSG00000125885
696,ENSG00000111906
697,ENSG00000183617
698,ENSG00000167792
699,ENSG00000167880
700,ENSG00000176386
701,ENSG00000124562
702,ENSG00000166946
703,ENSG00000116161
704,ENSG00000070159
705,ENSG00000029993
706,ENSG00000113552
707,ENSG00000171467
708,ENSG00000213523
709,ENSG00000167565
710,ENSG00000103876
711,ENSG00000185864
712,ENSG00000127337
713,ENSG00000149554
714,ENSG00000175806
715,ENSG00000203950
716,ENSG00000156136
717,ENSG00000162910
718,ENSG00000167641
719,ENSG00000287260
720,ENSG00000163541
721,ENSG00000255008
722,ENSG00000186635
723,ENSG00000175063
724,ENSG00000011007
725,ENSG00000198585
726,ENSG00000198612
727,ENSG00000198546
728,ENSG00000158163
729,ENSG00000149923
730,ENSG00000253719
731,ENSG00000198715
732,ENSG00000025770
733,ENSG00000260265
734,ENSG00000196465
735,ENSG00000153130
736,ENSG00000135720
737,ENSG00000172586
738,ENSG00000072135
739,ENSG00000124659
740,ENSG00000185359
741,ENSG00000165527
742,ENSG00000092330
743,ENSG00000106992
744,ENSG00000172315
745,ENSG00000114200
746,ENSG00000256060
747,ENSG00000162433
748,ENSG00000111799
749,ENSG00000273559
750,ENSG00000165572
751,ENSG00000123810
752,ENSG00000005189
753,ENSG00000174276
754,ENSG00000150403
755,ENSG00000125863
756,ENSG00000120697
757,ENSG00000184470
758,ENSG00000245060
759,ENSG00000103510
760,ENSG00000163882
761,ENSG00000100418
762,ENSG00000141499
763,ENSG00000092036
764,ENSG00000239779
765,ENSG00000103507
766,ENSG00000102931
767,ENSG00000169609
768,ENSG00000132563
769,ENSG00000070087
770,ENSG00000182544
771,ENSG00000144895
772,ENSG00000119979
773,ENSG00000089685
774,ENSG00000167536
775,ENSG00000139546
776,ENSG00000131408
777,ENSG00000159228
778,ENSG00000041988
779,ENSG00000061656
780,ENSG00000251169
781,ENSG00000124785
782,ENSG00000173511
783,ENSG00000135917
784,ENSG00000171150
785,ENSG00000135454
786,ENSG00000163864
787,ENSG00000183722
