Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value,Cluster 10 Mean Counts,Cluster 10 Log2 fold change,Cluster 10 Adjusted p value
ENSG00000141424,SLC39A6,0.013047783047170039,-0.36224141058592974,1,0.013573812436348628,-0.2906342725310145,1,0.01366345570270314,-0.20174417986773907,1,0.02541223558209152,0.819886563364844,1,0.014552325388669744,-0.13747944233003562,1,0.025393223430999565,0.7706763459234605,1,0.021416514620795968,0.5178362614311682,1,0.02628244145321743,0.8936097802579814,0.9457995541209301,0.01873677664030632,0.3561565881695783,1,0,5.53771660384265,1
ENSG00000134759,ELP2,0.007339377964033147,-0.5600916476595863,1,0.01102872260453326,0.10385752148208294,1,0.00683172785135157,-0.5073704624260014,1,0.01089095810661065,0.38925220903498126,1,0.014552325388669744,0.5883455942309705,1,0.009766624396538295,0.06765808368059112,1,0.008566605848318387,-0.0746711689152546,1,0.02628244145321743,1.5501255420041717,0.6034744106724994,0.0160600942631197,0.8044304169223544,1,0,6.144705410893805,1
ENSG00000260552,AC023043.1,0,-1.2445898219316565,1,0.0008483632772717893,-0.0030576824344290543,1,0.0027326911405406284,1.5921652111249127,1,0,1.1735235179795431,1,0.003358228935846864,1.8964678895933025,1,0.001953324879307659,1.3895861785679546,1,0.002141651462079597,1.5341380737602686,1,0,1.4554886678660974,1,0,0.7097935427842792,1,0,8.997148222479947,1
ENSG00000075643,MOCOS,0.004892918642688765,-0.12529089355931244,1,0.002545089831815368,-1.003057682434429,1,0.0013663455702703142,-1.2729052087889778,1,0.007260638737740434,0.8840169007845589,1,0.008955277162258303,0.8964678895933025,1,0.009766624396538295,1.0676580836805911,1,0.004283302924159194,0.07470645512297214,1,0.017521627635478286,1.9931454538088955,0.5962930590561356,0.00803004713155985,0.8797185442265905,1,0,7.037790206977293,1
ENSG00000134775,FHOD3,0.017940701689858805,-0.7507752092686966,1,0.010180359327261471,-1.5972387131849635,1,0.005465382281081257,-2.229836486897092,1,0.07623670674627456,1.5934267724302043,0.9083551969040288,0.03582110864903321,0.4277924267123856,1,0.06055307125853743,1.2810617217897846,1,0.014991560234557177,-0.8057119291243557,1,0.07008651054191314,1.4554886678660965,0.5051172069563983,0.061563694675292185,1.2748564860677298,1,0,4.766193787640076,1
ENSG00000134779,TPGS2,0.037512376260613864,0.435529911829839,1,0.033086167813599784,0.19992933972942684,1,0.02596056583513597,-0.17639722793563095,1,0.018151596844351085,-0.5062172074937124,1,0.03694051829431551,0.38898414154986316,1,0.01953324879307659,-0.5432996255735087,1,0.03426642339327355,0.28175091212598424,1,0.013141220726608715,-0.8257974425239194,1,0.0160600942631197,-0.7391912884179019,1,0,4.691339792955862,1
ENSG00000150477,KIAA1328,0.005708405083136892,-0.7470901624608395,1,0.006786906218174314,-0.47698887076684127,1,0.0027326911405406284,-1.4078347888750864,1,0.02541223558209152,1.671023177450361,0.9083551969040288,0.014552325388669744,0.7969322160423875,1,0.001953324879307659,-1.4433038355967875,1,0.017133211696636775,1.0602068854278572,1,0.030662848362087002,1.9529883273369144,0.5051172069563983,0.010706729508746468,0.44675913695048486,1,0,6.309092228794688,1
ENSG00000101489,CELF4,0.0008154864404481274,2.9253351795106557,1,0,0.996942317565571,1,0,1.8145576324613621,1,0,3.3434485194218553,1,0,1.4814303903144577,1,0,2.3895861785679546,1,0,2.5341380737602694,1,0,3.6254136693084096,1,0,2.8797185442265913,1,0,11.167073223922259,1
ENSG00000267707,AC015961.2,0.0008154864404481274,1.9253351795106557,1,0,0.41197981684441487,1,0,1.229595131740206,1,0,2.758486018700699,1,0,0.8964678895933016,1,0,1.8046236778467968,1,0,1.9491755730391134,1,0,3.0404511685872535,1,0.002676682377186617,3.8797185442265913,1,0,10.582110723201103,1
ENSG00000267374,MIR924HG,0.027726538975236335,-0.7332843629358097,1,0.05853706613175346,0.5870665234025063,1,0.02596056583513597,-0.7461573220131168,1,0.09075798422175542,1.1983981866185736,0.9083551969040288,0.05037343403770296,0.2907468287053492,1,0.01953324879307659,-1.087620141797319,1,0.027841469007034755,-0.5773702414567214,1,0.12265139344834801,1.6568461771450664,0.5051172069563983,0.029443506149052785,-0.46605629261513926,1,0,4.172719787063402,1
ENSG00000283458,AC011139.1,0,0.9253351795106557,1,0.0008483632772717893,2.996942317565571,1,0,1.8145576324613621,1,0,3.3434485194218553,1,0,1.4814303903144577,1,0,2.3895861785679546,1,0,2.5341380737602694,1,0,3.6254136693084096,1,0,2.8797185442265913,1,0,11.167073223922259,1
ENSG00000286559,AC099845.1,0,0.3403726787894996,1,0.0008483632772717893,1.996942317565571,1,0,1.229595131740206,1,0,2.758486018700699,1,0.001119409645282288,2.4814303903144577,1,0,1.8046236778467968,1,0,1.9491755730391134,1,0,3.0404511685872535,1,0,2.2947560435054353,1,0,10.582110723201103,1
ENSG00000078142,PIK3C3,0.0024464593213443823,-1.3600670393515921,1,0.010180359327261471,0.7904914400981449,1,0.004099036710810943,-0.47084458640088656,1,0.014521277475480867,1.4174491008656336,0.9435410827070366,0.007835867516976016,0.3521473733694922,1,0.007813299517230636,0.46358676001173116,1,0.010708257310397984,0.9096472088524763,1,0.008760813817739143,0.888448075142203,1,0.002676682377186617,-0.47783346039149244,1,0,6.7747558011435,1
ENSG00000267586,LINC00907,0,0.9253351795106557,1,0,0.996942317565571,1,0,1.8145576324613621,1,0,3.3434485194218553,1,0,1.4814303903144577,1,0.001953324879307659,4.389586178567955,1,0,2.5341380737602694,1,0,3.6254136693084096,1,0,2.8797185442265913,1,0,11.167073223922259,1
ENSG00000152214,RIT2,0,0.9253351795106557,1,0,0.996942317565571,1,0,1.8145576324613621,1,0,3.3434485194218553,1,0,1.4814303903144577,1,0,2.3895861785679546,1,0.002141651462079597,4.534138073760269,1,0,3.6254136693084096,1,0,2.8797185442265913,1,0,11.167073223922259,1
ENSG00000267337,LINC01478,0,0.9253351795106557,1,0,0.996942317565571,1,0,1.8145576324613621,1,0.003630319368870217,5.343448519421856,0.9083551969040288,0,1.4814303903144577,1,0,2.3895861785679546,1,0,2.5341380737602694,1,0,3.6254136693084096,1,0,2.8797185442265913,1,0,11.167073223922259,1
ENSG00000152217,SETBP1,0.0024464593213443823,-1.2445898219316565,1,0.004241816386358946,-0.5055580229636121,1,0.009564418991892198,0.8145576324613613,1,0.01089095810661065,1.173523517979544,1,0.007835867516976016,0.48143039031445856,1,0.003906649758615318,-0.2349046863398403,1,0.008566605848318387,0.7267831517026648,1,0.013141220726608715,1.4554886678660974,0.8304354769056912,0.010706729508746468,1.0723636221689867,1,0,6.881671005060012,1
ENSG00000141469,SLC14A1,0,0.9253351795106557,1,0,0.996942317565571,1,0,1.8145576324613621,1,0,3.3434485194218553,1,0.001119409645282288,3.4814303903144577,1,0,2.3895861785679546,1,0,2.5341380737602694,1,0,3.6254136693084096,1,0,2.8797185442265913,1,0,11.167073223922259,1
ENSG00000152223,EPG5,0.0016309728808962549,-0.9491339384054855,1,0.005938542940902525,0.909479476315231,1,0.0013663455702703142,-0.7090043235956518,1,0.014521277475480867,2.343448519421857,0.9083551969040288,0.004477638581129152,0.48143039031445856,1,0.001953324879307659,-0.1339757774890593,1,0.002141651462079597,0.010576117703255505,1,0.0043804069088695715,1.1018517132513965,1,0.005353364754373234,1.0052494263104492,1,0,7.582110723201104,1
ENSG00000152229,PSTPIP2,0.0008154864404481274,1.9253351795106557,1,0,0.41197981684441487,1,0,1.229595131740206,1,0,2.758486018700699,1,0,0.8964678895933016,1,0,1.8046236778467968,1,0,1.9491755730391134,1,0,3.0404511685872535,1,0.002676682377186617,3.8797185442265913,1,0,10.582110723201103,1
ENSG00000152234,ATP5F1A,0.07502475252122773,0.0851156235474253,1,0.06956578873628672,-0.05008301726031661,1,0.07924804307567822,0.17756442897999003,1,0.029042554950961735,-1.190530052580495,1,0.08171690410560703,0.23145213730611136,1,0.08594629468953699,0.3077920874043065,1,0.08352440702110427,0.263609131379551,1,0.02628244145321743,-1.2780378423333385,1,0.05888701229810557,-0.2513555282443636,1,0,3.4357541928971957,1
ENSG00000152240,HAUS1,0.013047783047170039,-0.07466482048934431,1,0.018663992099979362,0.5663079632357091,1,0.008198073421621885,-0.6634896643432828,1,0.007260638737740434,-0.42914098447507154,1,0.01567173503395203,0.2590379689780109,1,0.015626599034461272,0.3115836665666807,1,0.017133211696636775,0.4561355617589964,1,0.008760813817739143,-0.14717583458851813,1,0.013383411885933085,0.16090029677064432,1,0,5.7747558011435,1
ENSG00000152242,C18orf25,0.004892918642688765,-0.39659291537670693,1,0.004241816386358946,-0.5880201831555851,1,0.004099036710810943,-0.43336988098222395,1,0.01089095810661065,1.095521005978271,1,0.008955277162258303,0.6069612723983173,1,0.007813299517230636,0.5020609078263663,1,0.00642495438623879,0.28621056031668335,1,0.030662848362087002,2.5379508280580696,0.5051172069563983,0.002676682377186617,-0.4422095506607713,1,0,6.809521219304176,1
ENSG00000141622,RNF165,0.0008154864404481274,-0.39659291537670605,1,0.0008483632772717893,-0.32498577732179257,1,0.0013663455702703142,0.49262953757399863,1,0,0.8840169007845589,1,0.004477638581129152,1.9960035631442166,1,0,-0.06984544006934357,1,0.002141651462079597,1.2122099788729068,1,0.0043804069088695715,2.303485574421048,0.9763418235995779,0.002676682377186617,1.5577904493392278,1,0,8.707641605284962,1
ENSG00000270112,AC090241.2,0,0.9253351795106557,1,0.0008483632772717893,2.996942317565571,1,0,1.8145576324613621,1,0,3.3434485194218553,1,0,1.4814303903144577,1,0,2.3895861785679546,1,0,2.5341380737602694,1,0,3.6254136693084096,1,0,2.8797185442265913,1,0,11.167073223922259,1
